time,x,rho,u,P,e
0.00859866,-0.0252525,5.99924,19.5975,460.894,192.063
0.00859866,-0.0151515,5.99924,19.5975,460.894,192.063
0.00859866,-0.00505051,5.99924,19.5975,460.894,192.063
0.00859866,0.00505051,5.99924,19.5975,460.894,192.063
0.00859866,0.0151515,5.99924,19.5975,460.894,192.063
0.00859866,0.0252525,5.99924,19.5975,460.894,192.063
0.00859866,0.0353535,5.99924,19.5975,460.894,192.063
0.00859866,0.0454545,5.99924,19.5975,460.894,192.063
0.00859866,0.0555556,5.99924,19.5975,460.894,192.063
0.00859866,0.0656566,5.99924,19.5975,460.894,192.063
0.00859866,0.0757576,5.99924,19.5975,460.894,192.063
0.00859866,0.0858586,5.99924,19.5975,460.894,192.063
0.00859866,0.0959596,5.99924,19.5975,460.894,192.063
0.00859866,0.106061,5.99924,19.5975,460.894,192.063
0.00859866,0.116162,5.99924,19.5975,460.894,192.063
0.00859866,0.126263,5.99924,19.5975,460.894,192.063
0.00859866,0.136364,5.99924,19.5975,460.894,192.063
0.00859866,0.146465,5.99924,19.5975,460.894,192.063
0.00859866,0.156566,5.99924,19.5975,460.894,192.063
0.00859866,0.166667,5.99924,19.5975,460.894,192.063
0.00859866,0.176768,5.99924,19.5975,460.894,192.063
0.00859866,0.186869,5.99924,19.5975,460.894,192.063
0.00859866,0.19697,5.99924,19.5975,460.894,192.063
0.00859866,0.207071,5.99924,19.5975,460.894,192.063
0.00859866,0.217172,5.99924,19.5975,460.894,192.063
0.00859866,0.227273,5.99924,19.5975,460.894,192.063
0.00859866,0.237374,5.99924,19.5975,460.894,192.063
0.00859866,0.247475,5.99924,19.5975,460.894,192.063
0.00859866,0.257576,5.99924,19.5975,460.894,192.063
0.00859866,0.267677,5.99924,19.5975,460.894,192.063
0.00859866,0.277778,5.99924,19.5975,460.894,192.063
0.00859866,0.287879,5.99924,19.5975,460.894,192.063
0.00859866,0.29798,5.99924,19.5975,460.894,192.063
0.00859866,0.308081,5.99924,19.5975,460.894,192.063
0.00859866,0.318182,5.99924,19.5975,460.894,192.064
0.00859866,0.328283,5.99924,19.5975,460.894,192.063
0.00859866,0.338384,5.99924,19.5975,460.894,192.063
0.00859866,0.348485,5.99923,19.5975,460.896,192.065
0.00859866,0.358586,5.99943,19.5971,460.918,192.067
0.00859866,0.368687,6.00084,19.5947,461.07,192.086
0.00859866,0.378788,6.01076,19.577,462.172,192.227
0.00859866,0.388889,6.07648,19.4519,470.082,193.402
0.00859866,0.39899,6.83605,18.1306,565.003,206.626
0.00859866,0.409091,9.81456,13.3316,973.502,247.974
0.00859866,0.419192,13.4674,10.536,1570.78,291.589
0.00859866,0.429293,13.7455,9.05922,1673.4,304.353
0.00859866,0.439394,13.0946,8.29206,1557.47,297.349
0.00859866,0.449495,13.5509,8.41738,1565.49,288.817
0.00859866,0.459596,15.7519,8.99364,1680.86,266.77
0.00859866,0.469697,18.4064,9.12759,1728.94,234.829
0.00859866,0.479798,21.6694,8.91569,1710.52,197.343
0.00859866,0.489899,25.2222,8.65023,1677.93,166.315
0.00859866,0.5,26.9037,8.26081,1579.18,146.744
0.00859866,0.510101,22.3832,5.75548,1089.77,121.717
0.00859866,0.520202,8.5645,-3.04255,168.743,49.2565
0.00859866,0.530303,6.08911,-6.10048,48.1272,19.7596
0.00859866,0.540404,5.99498,-6.19458,46.1295,19.2367
0.00859866,0.550505,5.99247,-6.19631,46.0956,19.2306
0.00859866,0.560606,5.99242,-6.19633,46.095,19.2305
0.00859866,0.570707,5.99242,-6.19633,46.095,19.2305
0.00859866,0.580808,5.99242,-6.19633,46.095,19.2305
0.00859866,0.590909,5.99242,-6.19633,46.095,19.2305
0.00859866,0.60101,5.99242,-6.19633,46.095,19.2305
0.00859866,0.611111,5.99242,-6.19633,46.095,19.2305
0.00859866,0.621212,5.99242,-6.19633,46.095,19.2305
0.00859866,0.631313,5.99242,-6.19633,46.095,19.2305
0.00859866,0.641414,5.99242,-6.19633,46.095,19.2305
