time,x,rho,u,P,e
0.0051489,-0.0252525,5.99924,19.5975,460.894,192.063
0.0051489,-0.0151515,5.99924,19.5975,460.894,192.063
0.0051489,-0.00505051,5.99924,19.5975,460.894,192.063
0.0051489,0.00505051,5.99924,19.5975,460.894,192.063
0.0051489,0.0151515,5.99924,19.5975,460.894,192.063
0.0051489,0.0252525,5.99924,19.5975,460.894,192.063
0.0051489,0.0353535,5.99924,19.5975,460.894,192.063
0.0051489,0.0454545,5.99924,19.5975,460.894,192.063
0.0051489,0.0555556,5.99924,19.5975,460.894,192.063
0.0051489,0.0656566,5.99924,19.5975,460.894,192.063
0.0051489,0.0757576,5.99924,19.5975,460.894,192.063
0.0051489,0.0858586,5.99924,19.5975,460.894,192.063
0.0051489,0.0959596,5.99924,19.5975,460.894,192.063
0.0051489,0.106061,5.99924,19.5975,460.894,192.063
0.0051489,0.116162,5.99924,19.5975,460.894,192.063
0.0051489,0.126263,5.99924,19.5975,460.894,192.063
0.0051489,0.136364,5.99924,19.5975,460.894,192.063
0.0051489,0.146465,5.99924,19.5975,460.894,192.063
0.0051489,0.156566,5.99924,19.5975,460.894,192.063
0.0051489,0.166667,5.99924,19.5975,460.894,192.063
0.0051489,0.176768,5.99924,19.5975,460.894,192.063
0.0051489,0.186869,5.99924,19.5975,460.894,192.063
0.0051489,0.19697,5.99924,19.5975,460.894,192.063
0.0051489,0.207071,5.99924,19.5975,460.894,192.063
0.0051489,0.217172,5.99924,19.5975,460.894,192.063
0.0051489,0.227273,5.99924,19.5975,460.894,192.063
0.0051489,0.237374,5.99924,19.5975,460.894,192.063
0.0051489,0.247475,5.99924,19.5975,460.894,192.063
0.0051489,0.257576,5.99924,19.5975,460.894,192.063
0.0051489,0.267677,5.99924,19.5975,460.894,192.063
0.0051489,0.277778,5.99924,19.5975,460.894,192.063
0.0051489,0.287879,5.99924,19.5975,460.894,192.063
0.0051489,0.29798,5.99924,19.5975,460.894,192.063
0.0051489,0.308081,5.99924,19.5975,460.894,192.064
0.0051489,0.318182,5.99924,19.5975,460.894,192.064
0.0051489,0.328283,5.99924,19.5975,460.894,192.063
0.0051489,0.338384,5.99924,19.5975,460.894,192.064
0.0051489,0.348485,5.99925,19.5974,460.899,192.065
0.0051489,0.358586,5.99957,19.5969,460.933,192.069
0.0051489,0.368687,6.00162,19.5933,461.156,192.097
0.0051489,0.378788,6.01479,19.5695,462.639,192.292
0.0051489,0.388889,6.09356,19.4167,472.345,193.789
0.0051489,0.39899,6.97926,17.8142,594.367,212.905
0.0051489,0.409091,10.34,12.6407,1117.57,270.204
0.0051489,0.419192,14.078,9.84462,1676.85,297.779
0.0051489,0.429293,14.9382,8.13549,1599.96,267.763
0.0051489,0.439394,17.119,8.31166,1617.49,236.212
0.0051489,0.449495,20.8155,8.85423,1658.14,199.146
0.0051489,0.459596,23.886,8.6875,1604.94,167.979
0.0051489,0.469697,17.5541,4.19066,829.234,118.097
0.0051489,0.479798,6.94548,-4.97212,82.6311,29.7427
0.0051489,0.489899,6.01983,-6.17272,46.5686,19.3396
0.0051489,0.5,5.99296,-6.19598,46.1018,19.2317
0.0051489,0.510101,5.99242,-6.19633,46.0951,19.2306
0.0051489,0.520202,5.99242,-6.19633,46.095,19.2305
0.0051489,0.530303,5.99242,-6.19633,46.095,19.2305
0.0051489,0.540404,5.99242,-6.19633,46.095,19.2305
0.0051489,0.550505,5.99242,-6.19633,46.095,19.2305
0.0051489,0.560606,5.99242,-6.19633,46.095,19.2305
0.0051489,0.570707,5.99242,-6.19633,46.095,19.2305
0.0051489,0.580808,5.99242,-6.19633,46.095,19.2305
0.0051489,0.590909,5.99242,-6.19633,46.095,19.2305
0.0051489,0.60101,5.99242,-6.19633,46.095,19.2305
0.0051489,0.611111,5.99242,-6.19633,46.095,19.2305
0.0051489,0.621212,5.99242,-6.19633,46.095,19.2305
0.0051489,0.631313,5.99242,-6.19633,46.095,19.2305
0.0051489,0.641414,5.99242,-6.19633,46.095,19.2305
0.0051489,0.651515,5.99242,-6.19633,46.095,19.2305
0.0051489,0.661616,5.99242,-6.19633,46.095,19.2305
0.0051489,0.671717,5.99242,-6.19633,46.095,19.2305
0.0051489,0.681818,5.99242,-6.19633,46.095,19.2305
