time,x,rho,u,P,e
0.034902,-0.0252525,5.99924,19.5975,460.894,192.063
0.034902,-0.0151515,5.99924,19.5975,460.894,192.063
0.034902,-0.00505051,5.99924,19.5975,460.894,192.063
0.034902,0.00505051,5.99924,19.5975,460.894,192.063
0.034902,0.0151515,5.99924,19.5975,460.894,192.063
0.034902,0.0252525,5.99924,19.5975,460.894,192.063
0.034902,0.0353535,5.99924,19.5975,460.894,192.063
0.034902,0.0454545,5.99924,19.5975,460.894,192.063
0.034902,0.0555556,5.99924,19.5975,460.894,192.063
0.034902,0.0656566,5.99924,19.5975,460.894,192.063
0.034902,0.0757576,5.99924,19.5975,460.894,192.063
0.034902,0.0858586,5.99924,19.5975,460.894,192.063
0.034902,0.0959596,5.99924,19.5975,460.894,192.063
0.034902,0.106061,5.99924,19.5975,460.894,192.063
0.034902,0.116162,5.99924,19.5975,460.894,192.063
0.034902,0.126263,5.99924,19.5975,460.894,192.063
0.034902,0.136364,5.99924,19.5975,460.894,192.063
0.034902,0.146465,5.99924,19.5975,460.894,192.063
0.034902,0.156566,5.99924,19.5975,460.894,192.063
0.034902,0.166667,5.99924,19.5975,460.894,192.063
0.034902,0.176768,5.99924,19.5975,460.894,192.063
0.034902,0.186869,5.99924,19.5975,460.894,192.063
0.034902,0.19697,5.99924,19.5975,460.894,192.063
0.034902,0.207071,5.99924,19.5975,460.894,192.063
0.034902,0.217172,5.99924,19.5975,460.894,192.063
0.034902,0.227273,5.99924,19.5975,460.894,192.063
0.034902,0.237374,5.99924,19.5975,460.894,192.063
0.034902,0.247475,5.99924,19.5975,460.894,192.063
0.034902,0.257576,5.99924,19.5975,460.894,192.063
0.034902,0.267677,5.99924,19.5975,460.894,192.063
0.034902,0.277778,5.99924,19.5975,460.894,192.063
0.034902,0.287879,5.99924,19.5975,460.894,192.063
0.034902,0.29798,5.99924,19.5975,460.894,192.063
0.034902,0.308081,5.99924,19.5975,460.894,192.063
0.034902,0.318182,5.99924,19.5975,460.894,192.063
0.034902,0.328283,5.99924,19.5975,460.894,192.063
0.034902,0.338384,5.99924,19.5975,460.894,192.064
0.034902,0.348485,5.99924,19.5975,460.894,192.063
0.034902,0.358586,5.99924,19.5975,460.894,192.064
0.034902,0.368687,5.99923,19.5975,460.896,192.065
0.034902,0.378788,5.99938,19.5972,460.913,192.067
0.034902,0.388889,6.00051,19.5953,461.034,192.081
0.034902,0.39899,6.00854,19.5809,461.926,192.196
0.034902,0.409091,6.06467,19.4763,468.53,193.139
0.034902,0.419192,6.55343,18.6225,528.382,201.567
0.034902,0.429293,8.86178,14.5245,845.479,238.518
0.034902,0.439394,13.0619,10.9132,1494.61,286.063
0.034902,0.449495,14.0465,8.97073,1655.52,294.65
0.034902,0.459596,13.7057,8.1869,1596.02,291.124
0.034902,0.469697,13.8819,8.28694,1621.5,292.019
0.034902,0.479798,14.4189,8.75978,1708.27,296.187
0.034902,0.489899,14.8796,9.16688,1785.08,299.921
0.034902,0.5,14.7323,9.04433,1762.26,299.047
0.034902,0.510101,14.1676,8.55192,1670.03,294.691
0.034902,0.520202,13.7629,8.18261,1604.07,291.375
0.034902,0.530303,13.9404,8.34134,1633.09,292.869
0.034902,0.540404,14.4081,8.75759,1709.43,296.61
0.034902,0.550505,14.8014,9.09336,1773.95,299.625
0.034902,0.560606,14.6761,8.97216,1752.47,298.525
0.034902,0.570707,14.1139,8.4588,1657.82,293.651
0.034902,0.580808,13.8446,8.20037,1612.34,291.149
0.034902,0.590909,14.1546,8.47707,1661.99,293.542
0.034902,0.60101,14.6202,8.89323,1738.07,297.203
0.034902,0.611111,14.8054,9.06365,1769.88,298.857
0.034902,0.621212,14.4101,8.74588,1707.97,296.315
0.034902,0.631313,13.9318,8.34102,1632.12,292.876
0.034902,0.641414,13.9386,8.32222,1627.48,291.901
0.034902,0.651515,14.4743,8.64769,1684.8,290.999
0.034902,0.661616,15.1301,8.9887,1748.85,288.969
0.034902,0.671717,15.5222,8.9987,1751.01,282.017
0.034902,0.681818,15.5497,8.58179,1669.53,268.419
0.034902,0.691919,16.0153,8.4401,1641.97,256.313
0.034902,0.70202,18.3002,8.66298,1685.51,230.259
0.034902,0.712121,21.9071,8.78613,1711.51,195.314
0.034902,0.722222,25.8311,8.73482,1698.49,164.384
0.034902,0.732323,29.4198,8.69427,1686.23,143.29
0.034902,0.742424,31.7431,8.70134,1685.73,132.763
0.034902,0.752525,32.5258,8.71597,1687.77,129.726
0.034902,0.762626,32.4178,8.72297,1688.78,130.236
0.034902,0.772727,31.8261,8.72033,1687.92,132.589
0.034902,0.782828,31.0109,8.71618,1687.21,136.018
0.034902,0.792929,30.2477,8.71175,1686.97,139.43
0.034902,0.80303,29.6835,8.70481,1686.29,142.023
0.034902,0.813131,29.256,8.67153,1679.12,143.485
0.034902,0.823232,28.3992,8.37196,1594.19,140.338
0.034902,0.833333,21.2762,5.27024,1003.01,117.856
0.034902,0.843434,7.80934,-3.89644,126.68,40.5539
0.034902,0.853535,6.05768,-6.13512,47.3597,19.5453
0.034902,0.863636,5.994,-6.19528,46.1157,19.2341
0.034902,0.873737,5.99244,-6.19632,46.0954,19.2306
0.034902,0.883838,5.99242,-6.19633,46.095,19.2305
0.034902,0.893939,5.99242,-6.19633,46.095,19.2305
0.034902,0.90404,5.99242,-6.19633,46.095,19.2305
0.034902,0.914141,5.99242,-6.19633,46.095,19.2305
0.034902,0.924242,5.99242,-6.19633,46.095,19.2305
0.034902,0.934343,5.99242,-6.19633,46.095,19.2305
0.034902,0.944444,5.99242,-6.19633,46.095,19.2305
0.034902,0.954545,5.99242,-6.19633,46.095,19.2305
0.034902,0.964646,5.99242,-6.19633,46.095,19.2305
0.034902,0.974747,5.99242,-6.19633,46.095,19.2305
0.034902,0.984848,5.99242,-6.19633,46.095,19.2305
0.034902,0.994949,5.99242,-6.19633,46.095,19.2305
0.034902,1.00505,5.99242,-6.19633,46.095,19.2305
0.034902,1.01515,5.99242,-6.19633,46.095,19.2305
0.034902,1.02525,5.99242,-6.19633,46.095,19.2305
