time,x,rho,u,P,e
0.00032492,-0.0125628,1,0.75,1,2.5
0.00032492,-0.00753769,1,0.75,1,2.5
0.00032492,-0.00251256,1,0.75,1,2.5
0.00032492,0.00251256,1,0.75,1,2.5
0.00032492,0.00753769,1,0.75,1,2.5
0.00032492,0.0125628,1,0.75,1,2.5
0.00032492,0.0175879,1,0.75,1,2.5
0.00032492,0.0226131,1,0.75,1,2.5
0.00032492,0.0276382,1,0.75,1,2.5
0.00032492,0.0326633,1,0.75,1,2.5
0.00032492,0.0376884,1,0.75,1,2.5
0.00032492,0.0427136,1,0.75,1,2.5
0.00032492,0.0477387,1,0.75,1,2.5
0.00032492,0.0527638,1,0.75,1,2.5
0.00032492,0.0577889,1,0.75,1,2.5
0.00032492,0.0628141,1,0.75,1,2.5
0.00032492,0.0678392,1,0.75,1,2.5
0.00032492,0.0728643,1,0.75,1,2.5
0.00032492,0.0778894,1,0.75,1,2.5
0.00032492,0.0829146,1,0.75,1,2.5
0.00032492,0.0879397,1,0.75,1,2.5
0.00032492,0.0929648,1,0.75,1,2.5
0.00032492,0.0979899,1,0.75,1,2.5
0.00032492,0.103015,1,0.75,1,2.5
0.00032492,0.10804,1,0.75,1,2.5
0.00032492,0.113065,1,0.75,1,2.5
0.00032492,0.11809,1,0.75,1,2.5
0.00032492,0.123116,1,0.75,1,2.5
0.00032492,0.128141,1,0.75,1,2.5
0.00032492,0.133166,1,0.75,1,2.5
0.00032492,0.138191,1,0.75,1,2.5
0.00032492,0.143216,1,0.75,1,2.5
0.00032492,0.148241,1,0.75,1,2.5
0.00032492,0.153266,1,0.75,1,2.5
0.00032492,0.158291,1,0.75,1,2.5
0.00032492,0.163317,1,0.75,1,2.5
0.00032492,0.168342,1,0.75,1,2.5
0.00032492,0.173367,1,0.75,1,2.5
0.00032492,0.178392,1,0.75,1,2.5
0.00032492,0.183417,1,0.75,1,2.5
0.00032492,0.188442,1,0.75,1,2.5
0.00032492,0.193467,1,0.75,1,2.5
0.00032492,0.198492,1,0.75,1,2.5
0.00032492,0.203518,1,0.75,1,2.5
0.00032492,0.208543,1,0.75,1,2.5
0.00032492,0.213568,1,0.75,1,2.5
0.00032492,0.218593,1,0.75,1,2.5
0.00032492,0.223618,1,0.75,1,2.5
0.00032492,0.228643,1,0.75,1,2.5
0.00032492,0.233668,1,0.75,1,2.5
0.00032492,0.238693,1,0.75,1,2.5
0.00032492,0.243719,1,0.75,1,2.5
0.00032492,0.248744,1,0.75,1,2.5
0.00032492,0.253769,1,0.75,1,2.5
0.00032492,0.258794,1,0.75,1,2.5
0.00032492,0.263819,1,0.75,1,2.5
0.00032492,0.268844,1,0.75,1,2.5
0.00032492,0.273869,1,0.75,1,2.5
0.00032492,0.278894,1,0.75,1,2.5
0.00032492,0.28392,1,0.75,1,2.5
0.00032492,0.288945,1,0.75,1,2.5
0.00032492,0.29397,1.00424,0.755087,1.00424,2.50002
0.00032492,0.298995,1.00424,0.755087,1.00424,2.50002
0.00032492,0.30402,0.165018,0.361277,0.150904,2.28617
0.00032492,0.309045,0.125,0,0.1,2
0.00032492,0.31407,0.125,0,0.1,2
0.00032492,0.319095,0.125,0,0.1,2
0.00032492,0.324121,0.125,0,0.1,2
0.00032492,0.329146,0.125,0,0.1,2
0.00032492,0.334171,0.125,0,0.1,2
0.00032492,0.339196,0.125,0,0.1,2
0.00032492,0.344221,0.125,0,0.1,2
0.00032492,0.349246,0.125,0,0.1,2
0.00032492,0.354271,0.125,0,0.1,2
0.00032492,0.359296,0.125,0,0.1,2
0.00032492,0.364322,0.125,0,0.1,2
0.00032492,0.369347,0.125,0,0.1,2
0.00032492,0.374372,0.125,0,0.1,2
0.00032492,0.379397,0.125,0,0.1,2
0.00032492,0.384422,0.125,0,0.1,2
0.00032492,0.389447,0.125,0,0.1,2
0.00032492,0.394472,0.125,0,0.1,2
0.00032492,0.399497,0.125,0,0.1,2
0.00032492,0.404523,0.125,0,0.1,2
0.00032492,0.409548,0.125,0,0.1,2
0.00032492,0.414573,0.125,0,0.1,2
0.00032492,0.419598,0.125,0,0.1,2
0.00032492,0.424623,0.125,0,0.1,2
0.00032492,0.429648,0.125,0,0.1,2
0.00032492,0.434673,0.125,0,0.1,2
