time,x,rho,u,P,e
0.0240496,-0.0252525,5.99924,19.5975,460.894,192.063
0.0240496,-0.0151515,5.99924,19.5975,460.894,192.063
0.0240496,-0.00505051,5.99924,19.5975,460.894,192.063
0.0240496,0.00505051,5.99924,19.5975,460.894,192.063
0.0240496,0.0151515,5.99924,19.5975,460.894,192.063
0.0240496,0.0252525,5.99924,19.5975,460.894,192.063
0.0240496,0.0353535,5.99924,19.5975,460.894,192.063
0.0240496,0.0454545,5.99924,19.5975,460.894,192.063
0.0240496,0.0555556,5.99924,19.5975,460.894,192.063
0.0240496,0.0656566,5.99924,19.5975,460.894,192.063
0.0240496,0.0757576,5.99924,19.5975,460.894,192.063
0.0240496,0.0858586,5.99924,19.5975,460.894,192.063
0.0240496,0.0959596,5.99924,19.5975,460.894,192.063
0.0240496,0.106061,5.99924,19.5975,460.894,192.063
0.0240496,0.116162,5.99924,19.5975,460.894,192.063
0.0240496,0.126263,5.99924,19.5975,460.894,192.063
0.0240496,0.136364,5.99924,19.5975,460.894,192.063
0.0240496,0.146465,5.99924,19.5975,460.894,192.063
0.0240496,0.156566,5.99924,19.5975,460.894,192.063
0.0240496,0.166667,5.99924,19.5975,460.894,192.063
0.0240496,0.176768,5.99924,19.5975,460.894,192.063
0.0240496,0.186869,5.99924,19.5975,460.894,192.063
0.0240496,0.19697,5.99924,19.5975,460.894,192.063
0.0240496,0.207071,5.99924,19.5975,460.894,192.063
0.0240496,0.217172,5.99924,19.5975,460.894,192.063
0.0240496,0.227273,5.99924,19.5975,460.894,192.063
0.0240496,0.237374,5.99924,19.5975,460.894,192.063
0.0240496,0.247475,5.99924,19.5975,460.894,192.063
0.0240496,0.257576,5.99924,19.5975,460.894,192.063
0.0240496,0.267677,5.99924,19.5975,460.894,192.063
0.0240496,0.277778,5.99924,19.5975,460.894,192.063
0.0240496,0.287879,5.99924,19.5975,460.894,192.063
0.0240496,0.29798,5.99924,19.5975,460.894,192.063
0.0240496,0.308081,5.99924,19.5975,460.894,192.063
0.0240496,0.318182,5.99924,19.5975,460.894,192.063
0.0240496,0.328283,5.99924,19.5975,460.894,192.063
0.0240496,0.338384,5.99924,19.5975,460.894,192.063
0.0240496,0.348485,5.99924,19.5975,460.894,192.063
0.0240496,0.358586,5.99924,19.5975,460.894,192.063
0.0240496,0.368687,5.99924,19.5975,460.894,192.063
0.0240496,0.378788,5.99924,19.5975,460.894,192.063
0.0240496,0.388889,5.99924,19.5975,460.894,192.063
0.0240496,0.39899,5.99924,19.5975,460.894,192.063
0.0240496,0.409091,5.99924,19.5975,460.894,192.063
0.0240496,0.419192,6.00926,19.5802,461.975,192.193
0.0240496,0.429293,13.0647,9.85519,1500.54,287.137
0.0240496,0.439394,14.1769,8.64622,1670.77,294.63
0.0240496,0.449495,14.2692,8.63459,1678.85,294.139
0.0240496,0.459596,14.4583,8.68555,1698.8,293.741
0.0240496,0.469697,14.6517,8.74393,1719.68,293.428
0.0240496,0.479798,14.7062,8.7577,1730.02,294.096
0.0240496,0.489899,14.5307,8.71591,1724.16,296.642
0.0240496,0.5,14.2073,8.64938,1706.37,300.261
0.0240496,0.510101,14.0261,8.60829,1689.16,301.074
0.0240496,0.520202,14.1161,8.62745,1682.41,297.96
0.0240496,0.530303,14.4128,8.69863,1688.5,292.881
0.0240496,0.540404,14.6215,8.7765,1699.44,290.572
0.0240496,0.550505,14.5546,8.80917,1704.8,292.828
