time,x,rho,u,P,e
0.0209518,-0.0252525,5.99924,19.5975,460.894,192.063
0.0209518,-0.0151515,5.99924,19.5975,460.894,192.063
0.0209518,-0.00505051,5.99924,19.5975,460.894,192.063
0.0209518,0.00505051,5.99924,19.5975,460.894,192.063
0.0209518,0.0151515,5.99924,19.5975,460.894,192.063
0.0209518,0.0252525,5.99924,19.5975,460.894,192.063
0.0209518,0.0353535,5.99924,19.5975,460.894,192.063
0.0209518,0.0454545,5.99924,19.5975,460.894,192.063
0.0209518,0.0555556,5.99924,19.5975,460.894,192.063
0.0209518,0.0656566,5.99924,19.5975,460.894,192.063
0.0209518,0.0757576,5.99924,19.5975,460.894,192.063
0.0209518,0.0858586,5.99924,19.5975,460.894,192.063
0.0209518,0.0959596,5.99924,19.5975,460.894,192.063
0.0209518,0.106061,5.99924,19.5975,460.894,192.063
0.0209518,0.116162,5.99924,19.5975,460.894,192.063
0.0209518,0.126263,5.99924,19.5975,460.894,192.063
0.0209518,0.136364,5.99924,19.5975,460.894,192.063
0.0209518,0.146465,5.99924,19.5975,460.894,192.063
0.0209518,0.156566,5.99924,19.5975,460.894,192.063
0.0209518,0.166667,5.99924,19.5975,460.894,192.063
0.0209518,0.176768,5.99924,19.5975,460.894,192.063
0.0209518,0.186869,5.99924,19.5975,460.894,192.063
0.0209518,0.19697,5.99924,19.5975,460.894,192.063
0.0209518,0.207071,5.99924,19.5975,460.894,192.063
0.0209518,0.217172,5.99924,19.5975,460.894,192.063
0.0209518,0.227273,5.99924,19.5975,460.894,192.063
0.0209518,0.237374,5.99924,19.5975,460.894,192.063
0.0209518,0.247475,5.99924,19.5975,460.894,192.063
0.0209518,0.257576,5.99924,19.5975,460.894,192.063
0.0209518,0.267677,5.99924,19.5975,460.894,192.063
0.0209518,0.277778,5.99924,19.5975,460.894,192.063
0.0209518,0.287879,5.99924,19.5975,460.894,192.063
0.0209518,0.29798,5.99924,19.5975,460.894,192.063
0.0209518,0.308081,5.99924,19.5975,460.894,192.063
0.0209518,0.318182,5.99924,19.5975,460.894,192.063
0.0209518,0.328283,5.99924,19.5975,460.894,192.063
0.0209518,0.338384,5.99924,19.5975,460.894,192.063
0.0209518,0.348485,5.99924,19.5975,460.894,192.063
0.0209518,0.358586,5.99924,19.5975,460.894,192.063
0.0209518,0.368687,5.99924,19.5975,460.894,192.063
0.0209518,0.378788,5.99924,19.5975,460.894,192.063
0.0209518,0.388889,5.99924,19.5975,460.894,192.063
0.0209518,0.39899,5.99924,19.5975,460.894,192.063
0.0209518,0.409091,5.99924,19.5975,460.894,192.063
0.0209518,0.419192,7.27163,17.506,626.691,215.457
0.0209518,0.429293,14.3664,8.91206,1695.08,294.972
0.0209518,0.439394,14.331,8.73825,1673.96,292.018
0.0209518,0.449495,14.3854,8.65603,1669.61,290.157
0.0209518,0.459596,14.3653,8.66519,1681.74,292.674
0.0209518,0.469697,14.2366,8.7136,1701.05,298.71
0.0209518,0.479798,14.1655,8.74956,1717.65,303.14
0.0209518,0.489899,14.2357,8.73344,1723.54,302.679
0.0209518,0.5,14.468,8.64396,1711.25,295.696
0.0209518,0.510101,14.5666,8.52875,1686.32,289.416
0.0209518,0.520202,14.48,8.50818,1673.2,288.88
0.0209518,0.530303,14.211,8.58626,1676.72,294.969
0.0209518,0.540404,14.011,8.69508,1688.87,301.346
0.0209518,0.550505,14.0727,8.76158,1696.95,301.461
0.0209518,0.560606,14.5386,8.74702,1692.98,291.118
0.0209518,0.570707,15.8494,8.68422,1682.04,265.315
0.0209518,0.580808,18.6936,8.64596,1676.14,224.159
0.0209518,0.590909,23.057,8.6684,1683.32,182.518
0.0209518,0.60101,27.3553,8.7118,1696.41,155.035
