time,x,rho,u,P,e
0.00983287,-0.0100402,0.999968,0.0011898,999.955,2499.97
0.00983287,-0.0060241,0.999968,0.0011898,999.955,2499.97
0.00983287,-0.00200803,0.999968,0.0011898,999.955,2499.97
0.00983287,0.00200803,0.999968,0.0011898,999.955,2499.97
0.00983287,0.0060241,0.999954,0.00173719,999.935,2499.95
0.00983287,0.0100402,0.999933,0.00251076,999.906,2499.93
0.00983287,0.0140562,0.999904,0.00359193,999.866,2499.9
0.00983287,0.0180723,0.999864,0.00508628,999.81,2499.86
0.00983287,0.0220884,0.999809,0.00712865,999.733,2499.81
0.00983287,0.0261044,0.999736,0.00988866,999.63,2499.74
0.00983287,0.0301205,0.999637,0.0135763,999.492,2499.64
0.00983287,0.0341365,0.999507,0.0184475,999.31,2499.51
0.00983287,0.0381526,0.999337,0.0248088,999.072,2499.34
0.00983287,0.0421687,0.999118,0.0330211,998.765,2499.12
0.00983287,0.0461847,0.998838,0.0435018,998.373,2498.84
0.00983287,0.0502008,0.998485,0.0567253,997.879,2498.48
0.00983287,0.0542169,0.998044,0.0732197,997.264,2498.04
0.00983287,0.0582329,0.997502,0.0935625,996.504,2497.5
0.00983287,0.062249,0.99684,0.118371,995.579,2496.84
0.00983287,0.0662651,0.996042,0.148294,994.464,2496.04
0.00983287,0.0702811,0.995091,0.183995,993.135,2495.09
0.00983287,0.0742972,0.993969,0.226138,991.569,2493.96
0.00983287,0.0783133,0.992659,0.275372,989.741,2492.65
0.00983287,0.0823293,0.991146,0.332314,987.631,2491.13
0.00983287,0.0863454,0.989415,0.397534,985.219,2489.4
0.00983287,0.0903614,0.987454,0.471538,982.487,2487.43
0.00983287,0.0943775,0.985252,0.554761,979.424,2485.21
0.00983287,0.0983936,0.982801,0.647554,976.017,2482.74
0.00983287,0.10241,0.980096,0.75018,972.262,2480.02
0.00983287,0.106426,0.977133,0.862814,968.154,2477.03
0.00983287,0.110442,0.973913,0.985542,963.695,2473.77
0.00983287,0.114458,0.970437,1.11837,958.889,2470.25
0.00983287,0.118474,0.966709,1.26121,953.744,2466.47
0.00983287,0.12249,0.962736,1.41392,948.269,2462.43
0.00983287,0.126506,0.958526,1.57629,942.477,2458.14
0.00983287,0.130522,0.954088,1.74805,936.383,2453.61
0.00983287,0.134538,0.949432,1.9289,930.003,2448.84
0.00983287,0.138554,0.94457,2.11851,923.354,2443.85
0.00983287,0.14257,0.939514,2.3165,916.454,2438.64
0.00983287,0.146586,0.934276,2.5225,909.323,2433.23
0.00983287,0.150602,0.928869,2.73611,901.978,2427.63
0.00983287,0.154618,0.923304,2.95694,894.438,2421.84
0.00983287,0.158635,0.917596,3.18461,886.721,2415.88
0.00983287,0.162651,0.911754,3.41871,878.846,2409.77
0.00983287,0.166667,0.905792,3.65888,870.829,2403.5
0.00983287,0.170683,0.899721,3.90476,862.687,2397.1
0.00983287,0.174699,0.893551,4.15598,854.435,2390.56
0.00983287,0.178715,0.887292,4.41222,846.088,2383.9
0.00983287,0.182731,0.880955,4.67315,837.66,2377.14
0.00983287,0.186747,0.874547,4.93847,829.164,2370.27
0.00983287,0.190763,0.868079,5.20789,820.612,2363.3
0.00983287,0.194779,0.861558,5.48115,812.017,2356.25
0.00983287,0.198795,0.854991,5.75798,803.387,2349.11
0.00983287,0.202811,0.848386,6.03815,794.734,2341.9
0.00983287,0.206827,0.841749,6.32142,786.066,2334.62
0.00983287,0.210843,0.835086,6.6076,777.392,2327.28
0.00983287,0.214859,0.828403,6.89647,768.72,2319.89
0.00983287,0.218876,0.821705,7.18786,760.056,2312.44
0.00983287,0.222892,0.814997,7.48158,751.408,2304.94
0.00983287,0.226908,0.808284,7.77748,742.781,2297.4
0.00983287,0.230924,0.80157,8.07539,734.182,2289.82
0.00983287,0.23494,0.79486,8.37516,725.615,2282.21
0.00983287,0.238956,0.788155,8.67667,717.086,2274.57
0.00983287,0.242972,0.781461,8.97976,708.598,2266.9
0.00983287,0.246988,0.774781,9.28432,700.156,2259.21
0.00983287,0.251004,0.768117,9.59023,691.764,2251.49
0.00983287,0.25502,0.761473,9.89736,683.426,2243.76
0.00983287,0.259036,0.754851,10.2056,675.144,2236.02
0.00983287,0.263052,0.748254,10.5148,666.922,2228.26
0.00983287,0.267068,0.741685,10.8249,658.763,2220.5
0.00983287,0.271084,0.735146,11.1358,650.67,2212.73
0.00983287,0.2751,0.728639,11.4474,642.646,2204.95
0.00983287,0.279116,0.722167,11.7595,634.692,2197.18
0.00983287,0.283133,0.715733,12.072,626.813,2189.41
0.00983287,0.287149,0.709338,12.3848,619.01,2181.65
0.00983287,0.291165,0.702986,12.6978,611.287,2173.89
0.00983287,0.295181,0.696678,13.0109,603.645,2166.15
0.00983287,0.299197,0.690418,13.3239,596.088,2158.43
0.00983287,0.303213,0.684209,13.6365,588.618,2150.73
0.00983287,0.307229,0.678053,13.9488,581.24,2143.05
0.00983287,0.311245,0.671953,14.2604,573.955,2135.4
0.00983287,0.315261,0.665915,14.5712,566.769,2127.78
0.00983287,0.319277,0.659941,14.8808,559.685,2120.21
0.00983287,0.323293,0.654036,15.1891,552.709,2112.68
0.00983287,0.327309,0.648207,15.4957,545.845,2105.21
0.00983287,0.331325,0.642457,15.8002,539.1,2097.8
0.00983287,0.335341,0.636796,16.1022,532.481,2090.47
0.00983287,0.339357,0.63123,16.4013,525.996,2083.22
0.00983287,0.343373,0.625769,16.6967,519.656,2076.07
0.00983287,0.34739,0.620424,16.9879,513.472,2069.03
0.00983287,0.351406,0.615208,17.2741,507.456,2062.13
0.00983287,0.355422,0.610134,17.5543,501.625,2055.39
0.00983287,0.359438,0.605221,17.8274,495.996,2048.82
0.00983287,0.363454,0.600488,18.0922,490.591,2042.47
0.00983287,0.36747,0.595957,18.3472,485.433,2036.36
0.00983287,0.371486,0.591655,18.5908,480.55,2030.53
0.00983287,0.375502,0.587609,18.8212,475.97,2025.03
0.00983287,0.379518,0.58385,19.0364,471.727,2019.9
0.00983287,0.383534,0.580409,19.2343,467.853,2015.19
0.00983287,0.38755,0.577316,19.413,464.38,2010.94
0.00983287,0.391566,0.5746,19.5704,461.337,2007.21
0.00983287,0.395582,0.572282,19.7053,458.745,2004.02
0.00983287,0.399598,0.570371,19.8166,456.614,2001.39
0.00983287,0.403614,0.568866,19.9044,454.94,1999.33
0.00983287,0.407631,0.567748,19.9695,453.701,1997.81
0.00983287,0.411647,0.566984,20.014,452.858,1996.78
0.00983287,0.415663,0.566524,20.0404,452.356,1996.19
0.00983287,0.419679,0.566314,20.0521,452.134,1995.95
0.00983287,0.423695,0.566294,20.0526,452.124,1995.98
0.00983287,0.427711,0.566407,20.0452,452.263,1996.19
0.00983287,0.431727,0.566605,20.0328,452.498,1996.53
0.00983287,0.435743,0.56685,20.0176,452.787,1996.94
0.00983287,0.439759,0.567116,20.0012,453.097,1997.38
0.00983287,0.443775,0.567383,19.9846,453.411,1997.82
0.00983287,0.447791,0.567641,19.9685,453.715,1998.25
0.00983287,0.451807,0.567886,19.9533,454.005,1998.66
0.00983287,0.455823,0.568114,19.939,454.276,1999.05
0.00983287,0.459839,0.568325,19.9256,454.53,1999.43
0.00983287,0.463855,0.568521,19.9132,454.766,1999.78
0.00983287,0.467871,0.568702,19.9015,454.987,2000.11
0.00983287,0.471888,0.56887,19.8907,455.193,2000.43
0.00983287,0.475904,0.569025,19.8805,455.385,2000.73
0.00983287,0.47992,0.569169,19.871,455.566,2001.02
0.00983287,0.483936,0.569303,19.8621,455.737,2001.29
0.00983287,0.487952,0.569427,19.8536,455.897,2001.56
0.00983287,0.491968,0.569543,19.8456,456.048,2001.82
0.00983287,0.495984,0.569651,19.8381,456.191,2002.07
0.00983287,0.5,0.569751,19.831,456.327,2002.31
0.00983287,0.504016,0.569844,19.8242,456.456,2002.55
0.00983287,0.508032,0.569931,19.8177,456.579,2002.78
0.00983287,0.512048,0.570012,19.8115,456.696,2003.01
0.00983287,0.516064,0.570087,19.8057,456.808,2003.24
0.00983287,0.52008,0.570157,19.8001,456.914,2003.46
0.00983287,0.524096,0.570221,19.7947,457.016,2003.68
0.00983287,0.528112,0.57028,19.7895,457.114,2003.9
0.00983287,0.532129,0.570335,19.7846,457.207,2004.12
0.00983287,0.536145,0.570384,19.7799,457.297,2004.34
0.00983287,0.540161,0.570429,19.7753,457.383,2004.56
0.00983287,0.544177,0.57047,19.7709,457.466,2004.78
