time,x,rho,u,P,e
0.0293437,-0.0252525,5.99924,19.5975,460.894,192.063
0.0293437,-0.0151515,5.99924,19.5975,460.894,192.063
0.0293437,-0.00505051,5.99924,19.5975,460.894,192.063
0.0293437,0.00505051,5.99924,19.5975,460.894,192.063
0.0293437,0.0151515,5.99924,19.5975,460.894,192.063
0.0293437,0.0252525,5.99924,19.5975,460.894,192.063
0.0293437,0.0353535,5.99924,19.5975,460.894,192.063
0.0293437,0.0454545,5.99924,19.5975,460.894,192.063
0.0293437,0.0555556,5.99924,19.5975,460.894,192.063
0.0293437,0.0656566,5.99924,19.5975,460.894,192.063
0.0293437,0.0757576,5.99924,19.5975,460.894,192.063
0.0293437,0.0858586,5.99924,19.5975,460.894,192.063
0.0293437,0.0959596,5.99924,19.5975,460.894,192.063
0.0293437,0.106061,5.99924,19.5975,460.894,192.063
0.0293437,0.116162,5.99924,19.5975,460.894,192.063
0.0293437,0.126263,5.99924,19.5975,460.894,192.063
0.0293437,0.136364,5.99924,19.5975,460.894,192.063
0.0293437,0.146465,5.99924,19.5975,460.894,192.063
0.0293437,0.156566,5.99924,19.5975,460.894,192.063
0.0293437,0.166667,5.99924,19.5975,460.894,192.063
0.0293437,0.176768,5.99924,19.5975,460.894,192.063
0.0293437,0.186869,5.99924,19.5975,460.894,192.063
0.0293437,0.19697,5.99924,19.5975,460.894,192.063
0.0293437,0.207071,5.99924,19.5975,460.894,192.063
0.0293437,0.217172,5.99924,19.5975,460.894,192.063
0.0293437,0.227273,5.99924,19.5975,460.894,192.063
0.0293437,0.237374,5.99924,19.5975,460.894,192.063
0.0293437,0.247475,5.99924,19.5975,460.894,192.063
0.0293437,0.257576,5.99924,19.5975,460.894,192.063
0.0293437,0.267677,5.99924,19.5975,460.894,192.063
0.0293437,0.277778,5.99924,19.5975,460.894,192.063
0.0293437,0.287879,5.99924,19.5975,460.894,192.063
0.0293437,0.29798,5.99924,19.5975,460.894,192.063
0.0293437,0.308081,5.99924,19.5975,460.894,192.063
0.0293437,0.318182,5.99924,19.5975,460.894,192.063
0.0293437,0.328283,5.99924,19.5975,460.894,192.063
0.0293437,0.338384,5.99924,19.5975,460.894,192.063
0.0293437,0.348485,5.99924,19.5975,460.894,192.063
0.0293437,0.358586,5.99924,19.5975,460.894,192.063
0.0293437,0.368687,5.99924,19.5975,460.894,192.063
0.0293437,0.378788,5.99924,19.5975,460.894,192.063
0.0293437,0.388889,5.99924,19.5975,460.894,192.063
0.0293437,0.39899,5.99924,19.5975,460.894,192.063
0.0293437,0.409091,5.99924,19.5975,460.894,192.063
0.0293437,0.419192,5.99932,19.5974,460.902,192.064
0.0293437,0.429293,7.89379,16.2401,709.06,224.563
0.0293437,0.439394,14.3051,8.77024,1683.23,294.165
0.0293437,0.449495,14.2593,8.75954,1683.3,295.125
0.0293437,0.459596,14.2294,8.75036,1683.37,295.757
0.0293437,0.469697,14.2154,8.74241,1683.45,296.061
0.0293437,0.479798,14.2158,8.7355,1683.52,296.064
0.0293437,0.489899,14.2271,8.72947,1683.6,295.844
0.0293437,0.5,14.244,8.72424,1683.71,295.511
0.0293437,0.510101,14.2614,8.71973,1683.83,295.172
0.0293437,0.520202,14.2769,8.71593,1683.99,294.882
0.0293437,0.530303,14.2917,8.71284,1684.21,294.614
0.0293437,0.540404,14.3118,8.71047,1684.49,294.248
0.0293437,0.550505,14.348,8.70885,1684.86,293.57
0.0293437,0.560606,14.4158,8.708,1685.32,292.27
0.0293437,0.570707,14.5355,8.7079,1685.88,289.959
0.0293437,0.580808,14.7322,8.70851,1686.54,286.199
0.0293437,0.590909,15.0345,8.70973,1687.28,280.568
0.0293437,0.60101,15.4717,8.71137,1688.08,272.769
0.0293437,0.611111,16.0699,8.71317,1688.9,262.743
0.0293437,0.621212,16.8469,8.71485,1689.7,250.743
0.0293437,0.631313,17.8069,8.7161,1690.42,237.326
0.0293437,0.641414,18.9374,8.71669,1691,223.236
