time,x,rho,u,P,e
0.00424681,-0.0100402,1,0,1000,2500
0.00424681,-0.0060241,1,0,1000,2500
0.00424681,-0.00200803,1,0,1000,2500
0.00424681,0.00200803,1,0,1000,2500
0.00424681,0.0060241,1,0,1000,2500
0.00424681,0.0100402,1,0,1000,2500
0.00424681,0.0140562,1,0,1000,2500
0.00424681,0.0180723,1,0,1000,2500
0.00424681,0.0220884,1,0,1000,2500
0.00424681,0.0261044,1,0,1000,2500
0.00424681,0.0301205,1,0,1000,2500
0.00424681,0.0341365,1,0,1000,2500
0.00424681,0.0381526,1,0,1000,2500
0.00424681,0.0421687,1,0,1000,2500
0.00424681,0.0461847,1,0,1000,2500
0.00424681,0.0502008,1,0,1000,2500
0.00424681,0.0542169,1,0,1000,2500
0.00424681,0.0582329,1,0,1000,2500
0.00424681,0.062249,1,0,1000,2500
0.00424681,0.0662651,1,0,1000,2500
0.00424681,0.0702811,1,0,1000,2500
0.00424681,0.0742972,1,0,1000,2500
0.00424681,0.0783133,1,0,1000,2500
0.00424681,0.0823293,1,0,1000,2500
0.00424681,0.0863454,1,0,1000,2500
0.00424681,0.0903614,1,0,1000,2500
0.00424681,0.0943775,1,0,1000,2500
0.00424681,0.0983936,1,0,1000,2500
0.00424681,0.10241,1,0,1000,2500
0.00424681,0.106426,1,0,1000,2500
0.00424681,0.110442,1,0,1000,2500
0.00424681,0.114458,1,0,1000,2500
0.00424681,0.118474,1,0,1000,2500
0.00424681,0.12249,1,0,1000,2500
0.00424681,0.126506,1,0,1000,2500
0.00424681,0.130522,1,2.46829e-15,1000,2500
0.00424681,0.134538,1,1.08604e-14,1000,2500
0.00424681,0.138554,1,3.80113e-14,1000,2500
0.00424681,0.14257,1,1.17983e-13,1000,2500
0.00424681,0.146586,1,3.46543e-13,1000,2500
0.00424681,0.150602,1,1.01544e-12,1000,2500
0.00424681,0.154618,1,2.91944e-12,1000,2500
0.00424681,0.158635,1,8.22518e-12,1000,2500
0.00424681,0.162651,1,2.27607e-11,1000,2500
0.00424681,0.166667,1,6.18571e-11,1000,2500
0.00424681,0.170683,1,1.65101e-10,1000,2500
0.00424681,0.174699,1,4.32689e-10,1000,2500
0.00424681,0.178715,1,1.11331e-09,1000,2500
0.00424681,0.182731,1,2.81207e-09,1000,2500
0.00424681,0.186747,1,6.97209e-09,1000,2500
0.00424681,0.190763,1,1.69658e-08,1000,2500
0.00424681,0.194779,1,4.05143e-08,1000,2500
0.00424681,0.198795,1,9.49323e-08,1000,2500
0.00424681,0.202811,1,2.1824e-07,1000,2500
0.00424681,0.206827,1,4.92169e-07,1000,2500
0.00424681,0.210843,1,1.08866e-06,1000,2500
0.00424681,0.214859,1,2.36162e-06,1000,2500
0.00424681,0.218876,1,5.02345e-06,1000,2500
0.00424681,0.222892,1,1.04762e-05,1000,2500
0.00424681,0.226908,0.999999,2.14167e-05,999.999,2500
0.00424681,0.230924,0.999999,4.29114e-05,999.998,2500
0.00424681,0.23494,0.999998,8.42551e-05,999.997,2500
0.00424681,0.238956,0.999996,0.000162088,999.994,2500
0.00424681,0.242972,0.999992,0.000305462,999.989,2499.99
0.00424681,0.246988,0.999985,0.000563822,999.979,2499.98
0.00424681,0.251004,0.999973,0.00101912,999.962,2499.97
0.00424681,0.25502,0.999952,0.00180357,999.933,2499.95
0.00424681,0.259036,0.999916,0.00312453,999.883,2499.92
0.00424681,0.263052,0.999858,0.00529794,999.802,2499.86
0.00424681,0.267068,0.999765,0.00879085,999.671,2499.77
0.00424681,0.271084,0.999619,0.0142724,999.466,2499.62
0.00424681,0.2751,0.999394,0.0226704,999.152,2499.39
0.00424681,0.279116,0.999059,0.0352282,998.683,2499.06
0.00424681,0.283133,0.998569,0.0535534,997.998,2498.57
0.00424681,0.287149,0.997873,0.0796486,997.023,2497.87
0.00424681,0.291165,0.996905,0.115913,995.671,2496.9
0.00424681,0.295181,0.995593,0.165105,993.838,2495.59
0.00424681,0.299197,0.993858,0.230262,991.415,2493.86
0.00424681,0.303213,0.991615,0.314582,988.287,2491.61
0.00424681,0.307229,0.988782,0.421267,984.341,2488.77
0.00424681,0.311245,0.985282,0.553362,979.473,2485.26
0.00424681,0.315261,0.981049,0.713585,973.596,2481.01
0.00424681,0.319277,0.976031,0.904198,966.644,2475.96
0.00424681,0.323293,0.970191,1.1269,958.574,2470.07
0.00424681,0.327309,0.963514,1.38277,949.373,2463.31
0.00424681,0.331325,0.956,1.67227,939.054,2455.68
0.00424681,0.335341,0.947669,1.9953,927.652,2447.2
0.00424681,0.339357,0.938554,2.3512,915.228,2437.87
0.00424681,0.343373,0.928701,2.7389,901.854,2427.73
0.00424681,0.34739,0.918165,3.15701,887.62,2416.83
0.00424681,0.351406,0.907007,3.60386,872.62,2405.22
0.00424681,0.355422,0.895293,4.07765,856.953,2392.94
0.00424681,0.359438,0.883088,4.57646,840.719,2380.06
0.00424681,0.363454,0.870458,5.09837,824.017,2366.62
0.00424681,0.36747,0.857467,5.64146,806.939,2352.68
0.00424681,0.371486,0.844176,6.20385,789.576,2338.3
0.00424681,0.375502,0.830643,6.78374,772.009,2323.53
0.00424681,0.379518,0.816923,7.37938,754.315,2308.4
0.00424681,0.383534,0.803065,7.98911,736.564,2292.98
0.00424681,0.38755,0.789117,8.61133,718.821,2277.3
0.00424681,0.391566,0.775122,9.2445,701.144,2261.4
0.00424681,0.395582,0.761123,9.8871,683.586,2245.32
0.00424681,0.399598,0.747157,10.5376,666.199,2229.11
0.00424681,0.403614,0.733263,11.1946,649.027,2212.8
0.00424681,0.407631,0.719478,11.8563,632.116,2196.44
0.00424681,0.411647,0.70584,12.5211,615.51,2180.06
0.00424681,0.415663,0.692386,13.1871,599.252,2163.72
0.00424681,0.419679,0.679159,13.852,583.39,2147.47
0.00424681,0.423695,0.666207,14.5134,567.973,2131.37
0.00424681,0.427711,0.653583,15.168,553.059,2115.49
0.00424681,0.431727,0.641352,15.8121,538.716,2099.92
0.00424681,0.435743,0.62959,16.4409,525.024,2084.79
0.00424681,0.439759,0.618393,17.0483,512.083,2070.22
0.00424681,0.443775,0.607876,17.627,500.011,2056.39
0.00424681,0.447791,0.598177,18.1679,488.952,2043.51
0.00424681,0.451807,0.589454,18.6603,479.067,2031.83
0.00424681,0.455823,0.581874,19.0928,470.528,2021.61
0.00424681,0.459839,0.575589,19.4544,463.489,2013.11
0.00424681,0.463855,0.5707,19.7374,458.045,2006.51
0.00424681,0.467871,0.56721,19.9397,454.187,2001.84
0.00424681,0.471888,0.564996,20.0674,451.766,1998.98
0.00424681,0.475904,0.563816,20.1338,450.509,1997.59
0.00424681,0.47992,0.563367,20.1568,450.074,1997.25
0.00424681,0.483936,0.563361,20.1532,450.14,1997.56
0.00424681,0.487952,0.563579,20.1361,450.461,1998.22
0.00424681,0.491968,0.563884,20.1134,450.887,1999.02
0.00424681,0.495984,0.564207,20.0892,451.34,1999.88
0.00424681,0.5,0.564516,20.0656,451.784,2000.76
0.00424681,0.504016,0.564795,20.0431,452.206,2001.64
0.00424681,0.508032,0.565038,20.0221,452.6,2002.52
0.00424681,0.512048,0.565244,20.0028,452.964,2003.4
0.00424681,0.516064,0.565413,19.9849,453.301,2004.29
0.00424681,0.52008,0.565553,19.9683,453.611,2005.17
0.00424681,0.524096,0.565703,19.953,453.898,2005.9
0.00424681,0.528112,0.565991,19.9389,454.163,2006.05
0.00424681,0.532129,0.566768,19.9257,454.41,2004.39
0.00424681,0.536145,0.56888,19.9134,454.64,1997.96
0.00424681,0.540161,0.574095,19.9019,454.856,1980.75
0.00424681,0.544177,0.585692,19.8911,455.061,1942.41
0.00424681,0.548193,0.609095,19.8809,455.259,1868.59
0.00424681,0.552209,0.652325,19.8713,455.454,1745.5
0.00424681,0.556225,0.725977,19.8622,455.654,1569.11
0.00424681,0.560241,0.842432,19.8535,455.871,1352.84
0.00424681,0.564257,1.01422,19.8453,456.113,1124.3
0.00424681,0.568273,1.25165,19.8371,456.381,911.557
0.00424681,0.572289,1.56016,19.8268,456.61,731.672
0.00424681,0.576305,1.93754,19.8081,456.5,589.019
0.00424681,0.580321,2.37121,19.7619,455.215,479.94
0.00424681,0.584337,2.8338,19.6476,450.699,397.611
0.00424681,0.588353,3.27597,19.3885,438.814,334.873
0.00424681,0.592369,3.61659,18.8495,412.576,285.197
0.00424681,0.596386,3.73739,17.8035,362.511,242.489
0.00424681,0.600402,3.50438,15.8763,280.477,200.09
0.00424681,0.604418,2.85676,12.5082,170.452,149.165
0.00424681,0.608434,1.97083,7.29697,63.9421,81.1108
0.00424681,0.61245,1.29261,1.94947,8.71616,16.8576
0.00424681,0.616466,1.04348,0.104324,0.167498,0.401297
0.00424681,0.620482,1.00206,0.000563079,0.0101241,0.0252583
0.00424681,0.624498,1,3.22304e-07,0.01,0.025
0.00424681,0.628514,1,1.2962e-10,0.01,0.025
0.00424681,0.63253,1,5.23734e-14,0.01,0.025
0.00424681,0.636546,1,2.11215e-17,0.01,0.025
0.00424681,0.640562,1,0,0.01,0.025
0.00424681,0.644578,1,0,0.01,0.025
0.00424681,0.648594,1,0,0.01,0.025
0.00424681,0.65261,1,0,0.01,0.025
0.00424681,0.656627,1,0,0.01,0.025
0.00424681,0.660643,1,0,0.01,0.025
0.00424681,0.664659,1,0,0.01,0.025
0.00424681,0.668675,1,0,0.01,0.025
0.00424681,0.672691,1,0,0.01,0.025
0.00424681,0.676707,1,0,0.01,0.025
0.00424681,0.680723,1,0,0.01,0.025
0.00424681,0.684739,1,0,0.01,0.025
0.00424681,0.688755,1,0,0.01,0.025
0.00424681,0.692771,1,0,0.01,0.025
0.00424681,0.696787,1,0,0.01,0.025
0.00424681,0.700803,1,0,0.01,0.025
0.00424681,0.704819,1,0,0.01,0.025
0.00424681,0.708835,1,0,0.01,0.025
0.00424681,0.712851,1,0,0.01,0.025
0.00424681,0.716867,1,0,0.01,0.025
0.00424681,0.720884,1,0,0.01,0.025
0.00424681,0.7249,1,0,0.01,0.025
0.00424681,0.728916,1,0,0.01,0.025
0.00424681,0.732932,1,0,0.01,0.025
0.00424681,0.736948,1,0,0.01,0.025
0.00424681,0.740964,1,0,0.01,0.025
0.00424681,0.74498,1,0,0.01,0.025
0.00424681,0.748996,1,0,0.01,0.025
0.00424681,0.753012,1,0,0.01,0.025
0.00424681,0.757028,1,0,0.01,0.025
0.00424681,0.761044,1,0,0.01,0.025
0.00424681,0.76506,1,0,0.01,0.025
0.00424681,0.769076,1,0,0.01,0.025
0.00424681,0.773092,1,0,0.01,0.025
0.00424681,0.777108,1,0,0.01,0.025
0.00424681,0.781124,1,0,0.01,0.025
0.00424681,0.785141,1,0,0.01,0.025
0.00424681,0.789157,1,0,0.01,0.025
0.00424681,0.793173,1,0,0.01,0.025
0.00424681,0.797189,1,0,0.01,0.025
0.00424681,0.801205,1,0,0.01,0.025
0.00424681,0.805221,1,0,0.01,0.025
0.00424681,0.809237,1,0,0.01,0.025
0.00424681,0.813253,1,0,0.01,0.025
0.00424681,0.817269,1,0,0.01,0.025
0.00424681,0.821285,1,0,0.01,0.025
0.00424681,0.825301,1,0,0.01,0.025
0.00424681,0.829317,1,0,0.01,0.025
0.00424681,0.833333,1,0,0.01,0.025
0.00424681,0.837349,1,0,0.01,0.025
0.00424681,0.841365,1,0,0.01,0.025
0.00424681,0.845382,1,0,0.01,0.025
0.00424681,0.849398,1,0,0.01,0.025
0.00424681,0.853414,1,0,0.01,0.025
0.00424681,0.85743,1,0,0.01,0.025
0.00424681,0.861446,1,0,0.01,0.025
0.00424681,0.865462,1,0,0.01,0.025
0.00424681,0.869478,1,0,0.01,0.025
0.00424681,0.873494,1,0,0.01,0.025
0.00424681,0.87751,1,0,0.01,0.025
0.00424681,0.881526,1,0,0.01,0.025
0.00424681,0.885542,1,0,0.01,0.025
0.00424681,0.889558,1,0,0.01,0.025
0.00424681,0.893574,1,0,0.01,0.025
0.00424681,0.89759,1,0,0.01,0.025
0.00424681,0.901606,1,0,0.01,0.025
0.00424681,0.905622,1,0,0.01,0.025
0.00424681,0.909639,1,0,0.01,0.025
0.00424681,0.913655,1,0,0.01,0.025
0.00424681,0.917671,1,0,0.01,0.025
0.00424681,0.921687,1,0,0.01,0.025
0.00424681,0.925703,1,0,0.01,0.025
0.00424681,0.929719,1,0,0.01,0.025
0.00424681,0.933735,1,0,0.01,0.025
0.00424681,0.937751,1,0,0.01,0.025
0.00424681,0.941767,1,0,0.01,0.025
0.00424681,0.945783,1,0,0.01,0.025
0.00424681,0.949799,1,0,0.01,0.025
0.00424681,0.953815,1,0,0.01,0.025
0.00424681,0.957831,1,0,0.01,0.025
0.00424681,0.961847,1,0,0.01,0.025
0.00424681,0.965863,1,0,0.01,0.025
0.00424681,0.96988,1,0,0.01,0.025
0.00424681,0.973896,1,0,0.01,0.025
0.00424681,0.977912,1,0,0.01,0.025
0.00424681,0.981928,1,0,0.01,0.025
0.00424681,0.985944,1,0,0.01,0.025
0.00424681,0.98996,1,0,0.01,0.025
0.00424681,0.993976,1,0,0.01,0.025
0.00424681,0.997992,1,0,0.01,0.025
0.00424681,1.00201,1,0,0.01,0.025
0.00424681,1.00602,1,0,0.01,0.025
0.00424681,1.01004,1,0,0.01,0.025
