time,x,rho,u,P,e
0.00834224,-0.0252525,5.99924,19.5975,460.894,192.063
0.00834224,-0.0151515,5.99924,19.5975,460.894,192.063
0.00834224,-0.00505051,5.99924,19.5975,460.894,192.063
0.00834224,0.00505051,5.99924,19.5975,460.894,192.063
0.00834224,0.0151515,5.99924,19.5975,460.894,192.063
0.00834224,0.0252525,5.99924,19.5975,460.894,192.063
0.00834224,0.0353535,5.99924,19.5975,460.894,192.063
0.00834224,0.0454545,5.99924,19.5975,460.894,192.063
0.00834224,0.0555556,5.99924,19.5975,460.894,192.063
0.00834224,0.0656566,5.99924,19.5975,460.894,192.063
0.00834224,0.0757576,5.99924,19.5975,460.894,192.063
0.00834224,0.0858586,5.99924,19.5975,460.894,192.063
0.00834224,0.0959596,5.99924,19.5975,460.894,192.063
0.00834224,0.106061,5.99924,19.5975,460.894,192.063
0.00834224,0.116162,5.99924,19.5975,460.894,192.063
0.00834224,0.126263,5.99924,19.5975,460.894,192.063
0.00834224,0.136364,5.99924,19.5975,460.894,192.063
0.00834224,0.146465,5.99924,19.5975,460.894,192.063
0.00834224,0.156566,5.99924,19.5975,460.894,192.063
0.00834224,0.166667,5.99924,19.5975,460.894,192.063
0.00834224,0.176768,5.99924,19.5975,460.894,192.063
0.00834224,0.186869,5.99924,19.5975,460.894,192.063
0.00834224,0.19697,5.99924,19.5975,460.894,192.063
0.00834224,0.207071,5.99924,19.5975,460.894,192.063
0.00834224,0.217172,5.99924,19.5975,460.894,192.063
0.00834224,0.227273,5.99924,19.5975,460.894,192.063
0.00834224,0.237374,5.99924,19.5975,460.894,192.063
0.00834224,0.247475,5.99924,19.5975,460.894,192.063
0.00834224,0.257576,5.99924,19.5975,460.894,192.063
0.00834224,0.267677,5.99924,19.5975,460.894,192.063
0.00834224,0.277778,5.99924,19.5975,460.894,192.063
0.00834224,0.287879,5.99924,19.5975,460.894,192.063
0.00834224,0.29798,5.99924,19.5975,460.894,192.063
0.00834224,0.308081,5.99924,19.5975,460.894,192.063
0.00834224,0.318182,5.99924,19.5975,460.894,192.064
0.00834224,0.328283,5.99924,19.5975,460.894,192.063
0.00834224,0.338384,5.99924,19.5975,460.894,192.063
0.00834224,0.348485,5.99923,19.5975,460.896,192.065
0.00834224,0.358586,5.99943,19.5971,460.918,192.067
0.00834224,0.368687,6.00087,19.5946,461.073,192.086
0.00834224,0.378788,6.01092,19.5768,462.185,192.227
0.00834224,0.388889,6.07756,19.452,470.069,193.362
0.00834224,0.39899,6.85732,18.1049,567.93,207.052
0.00834224,0.409091,9.99324,13.2749,1004.32,251.249
0.00834224,0.419192,13.5682,10.5215,1595.25,293.932
0.00834224,0.429293,13.2752,8.70783,1604.53,302.167
0.00834224,0.439394,13,8.19589,1541.85,296.51
0.00834224,0.449495,14.1545,8.66889,1610.34,284.423
0.00834224,0.459596,16.4989,9.20557,1719.88,260.606
0.00834224,0.469697,18.9568,9.08141,1717.08,226.446
0.00834224,0.479798,22.2934,8.81613,1688.12,189.308
