time,x,rho,u,P,e
0.0199547,-0.0252525,5.99924,19.5975,460.894,192.063
0.0199547,-0.0151515,5.99924,19.5975,460.894,192.063
0.0199547,-0.00505051,5.99924,19.5975,460.894,192.063
0.0199547,0.00505051,5.99924,19.5975,460.894,192.063
0.0199547,0.0151515,5.99924,19.5975,460.894,192.063
0.0199547,0.0252525,5.99924,19.5975,460.894,192.063
0.0199547,0.0353535,5.99924,19.5975,460.894,192.063
0.0199547,0.0454545,5.99924,19.5975,460.894,192.063
0.0199547,0.0555556,5.99924,19.5975,460.894,192.063
0.0199547,0.0656566,5.99924,19.5975,460.894,192.063
0.0199547,0.0757576,5.99924,19.5975,460.894,192.063
0.0199547,0.0858586,5.99924,19.5975,460.894,192.063
0.0199547,0.0959596,5.99924,19.5975,460.894,192.063
0.0199547,0.106061,5.99924,19.5975,460.894,192.063
0.0199547,0.116162,5.99924,19.5975,460.894,192.063
0.0199547,0.126263,5.99924,19.5975,460.894,192.063
0.0199547,0.136364,5.99924,19.5975,460.894,192.063
0.0199547,0.146465,5.99924,19.5975,460.894,192.063
0.0199547,0.156566,5.99924,19.5975,460.894,192.063
0.0199547,0.166667,5.99924,19.5975,460.894,192.063
0.0199547,0.176768,5.99924,19.5975,460.894,192.063
0.0199547,0.186869,5.99924,19.5975,460.894,192.063
0.0199547,0.19697,5.99924,19.5975,460.894,192.063
0.0199547,0.207071,5.99924,19.5975,460.894,192.063
0.0199547,0.217172,5.99924,19.5975,460.894,192.063
0.0199547,0.227273,5.99924,19.5975,460.894,192.063
0.0199547,0.237374,5.99924,19.5975,460.894,192.063
0.0199547,0.247475,5.99924,19.5975,460.894,192.063
0.0199547,0.257576,5.99924,19.5975,460.894,192.063
0.0199547,0.267677,5.99924,19.5975,460.894,192.063
0.0199547,0.277778,5.99924,19.5975,460.894,192.063
0.0199547,0.287879,5.99924,19.5975,460.894,192.063
0.0199547,0.29798,5.99924,19.5975,460.894,192.063
0.0199547,0.308081,5.99924,19.5975,460.894,192.063
0.0199547,0.318182,5.99924,19.5975,460.894,192.064
0.0199547,0.328283,5.99924,19.5975,460.894,192.064
0.0199547,0.338384,5.99924,19.5975,460.894,192.063
0.0199547,0.348485,5.99924,19.5975,460.894,192.064
0.0199547,0.358586,5.99923,19.5975,460.897,192.065
0.0199547,0.368687,5.99945,19.5971,460.921,192.068
0.0199547,0.378788,6.00093,19.5945,461.08,192.087
0.0199547,0.388889,6.01077,19.577,462.172,192.227
0.0199547,0.39899,6.07344,19.4587,469.647,193.32
0.0199547,0.409091,6.76426,18.2523,557.266,205.96
0.0199547,0.419192,9.72463,13.6658,973.715,250.322
