time,x,rho,u,P,e
0.0145327,-0.0252525,5.99924,19.5975,460.894,192.063
0.0145327,-0.0151515,5.99924,19.5975,460.894,192.063
0.0145327,-0.00505051,5.99924,19.5975,460.894,192.063
0.0145327,0.00505051,5.99924,19.5975,460.894,192.063
0.0145327,0.0151515,5.99924,19.5975,460.894,192.063
0.0145327,0.0252525,5.99924,19.5975,460.894,192.063
0.0145327,0.0353535,5.99924,19.5975,460.894,192.063
0.0145327,0.0454545,5.99924,19.5975,460.894,192.063
0.0145327,0.0555556,5.99924,19.5975,460.894,192.063
0.0145327,0.0656566,5.99924,19.5975,460.894,192.063
0.0145327,0.0757576,5.99924,19.5975,460.894,192.063
0.0145327,0.0858586,5.99924,19.5975,460.894,192.063
0.0145327,0.0959596,5.99924,19.5975,460.894,192.063
0.0145327,0.106061,5.99924,19.5975,460.894,192.063
0.0145327,0.116162,5.99924,19.5975,460.894,192.063
0.0145327,0.126263,5.99924,19.5975,460.894,192.063
0.0145327,0.136364,5.99924,19.5975,460.894,192.063
0.0145327,0.146465,5.99924,19.5975,460.894,192.063
0.0145327,0.156566,5.99924,19.5975,460.894,192.063
0.0145327,0.166667,5.99924,19.5975,460.894,192.063
0.0145327,0.176768,5.99924,19.5975,460.894,192.063
0.0145327,0.186869,5.99924,19.5975,460.894,192.063
0.0145327,0.19697,5.99924,19.5975,460.894,192.063
0.0145327,0.207071,5.99924,19.5975,460.894,192.063
0.0145327,0.217172,5.99924,19.5975,460.894,192.063
0.0145327,0.227273,5.99924,19.5975,460.894,192.063
0.0145327,0.237374,5.99924,19.5975,460.894,192.063
0.0145327,0.247475,5.99924,19.5975,460.894,192.063
0.0145327,0.257576,5.99924,19.5975,460.894,192.063
0.0145327,0.267677,5.99924,19.5975,460.894,192.063
0.0145327,0.277778,5.99924,19.5975,460.894,192.063
0.0145327,0.287879,5.99924,19.5975,460.894,192.063
0.0145327,0.29798,5.99924,19.5975,460.894,192.063
0.0145327,0.308081,5.99924,19.5975,460.894,192.063
0.0145327,0.318182,5.99924,19.5975,460.894,192.064
0.0145327,0.328283,5.99924,19.5975,460.894,192.063
0.0145327,0.338384,5.99924,19.5975,460.894,192.063
0.0145327,0.348485,5.99923,19.5975,460.895,192.064
0.0145327,0.358586,5.99933,19.5973,460.908,192.066
0.0145327,0.368687,6.00014,19.5959,460.994,192.076
0.0145327,0.378788,6.00562,19.5863,461.591,192.149
0.0145327,0.388889,6.04214,19.5215,465.664,192.673
0.0145327,0.39899,6.28074,19.1064,493.212,196.319
0.0145327,0.409091,7.84169,16.2612,701.326,223.589
0.0145327,0.419192,11.5867,11.3819,1254.97,270.778
0.0145327,0.429293,14.285,10.013,1676.04,293.321
0.0145327,0.439394,13.9684,8.73896,1623.85,290.63
0.0145327,0.449495,13.5814,8.21081,1564.95,288.069
0.0145327,0.459596,13.8117,8.42496,1618.24,292.911
0.0145327,0.469697,14.2888,8.92687,1725.45,301.888
0.0145327,0.479798,14.6484,9.2517,1795.21,306.383
0.0145327,0.489899,14.5706,8.9566,1745.22,299.441
0.0145327,0.5,14.3553,8.35842,1633.47,284.471
0.0145327,0.510101,15.0117,8.2646,1614.58,268.886
0.0145327,0.520202,17.8833,8.73506,1705.14,238.371
0.0145327,0.530303,21.3474,8.8715,1735.93,203.296
0.0145327,0.540404,24.572,8.64818,1686.13,171.551
0.0145327,0.550505,27.9745,8.58947,1672.83,149.495
0.0145327,0.560606,30.5778,8.59775,1675.74,137.006
0.0145327,0.570707,30.7759,8.52168,1643.65,133.517
0.0145327,0.580808,24.8534,6.90762,1290.31,129.792
0.0145327,0.590909,9.99914,-1.297,280.268,70.073
0.0145327,0.60101,6.15325,-6.01656,50.162,20.3803
0.0145327,0.611111,5.99699,-6.19302,46.1603,19.2431
0.0145327,0.621212,5.99251,-6.19628,46.0961,19.2307
0.0145327,0.631313,5.99242,-6.19633,46.095,19.2306
0.0145327,0.641414,5.99242,-6.19633,46.095,19.2305
0.0145327,0.651515,5.99242,-6.19633,46.095,19.2305
0.0145327,0.661616,5.99242,-6.19633,46.095,19.2305
0.0145327,0.671717,5.99242,-6.19633,46.095,19.2305
0.0145327,0.681818,5.99242,-6.19633,46.095,19.2305
0.0145327,0.691919,5.99242,-6.19633,46.095,19.2305
0.0145327,0.70202,5.99242,-6.19633,46.095,19.2305
0.0145327,0.712121,5.99242,-6.19633,46.095,19.2305
0.0145327,0.722222,5.99242,-6.19633,46.095,19.2305
0.0145327,0.732323,5.99242,-6.19633,46.095,19.2305
0.0145327,0.742424,5.99242,-6.19633,46.095,19.2305
0.0145327,0.752525,5.99242,-6.19633,46.095,19.2305
0.0145327,0.762626,5.99242,-6.19633,46.095,19.2305
0.0145327,0.772727,5.99242,-6.19633,46.095,19.2305
0.0145327,0.782828,5.99242,-6.19633,46.095,19.2305
0.0145327,0.792929,5.99242,-6.19633,46.095,19.2305
0.0145327,0.80303,5.99242,-6.19633,46.095,19.2305
0.0145327,0.813131,5.99242,-6.19633,46.095,19.2305
0.0145327,0.823232,5.99242,-6.19633,46.095,19.2305
0.0145327,0.833333,5.99242,-6.19633,46.095,19.2305
0.0145327,0.843434,5.99242,-6.19633,46.095,19.2305
0.0145327,0.853535,5.99242,-6.19633,46.095,19.2305
0.0145327,0.863636,5.99242,-6.19633,46.095,19.2305
0.0145327,0.873737,5.99242,-6.19633,46.095,19.2305
0.0145327,0.883838,5.99242,-6.19633,46.095,19.2305
0.0145327,0.893939,5.99242,-6.19633,46.095,19.2305
0.0145327,0.90404,5.99242,-6.19633,46.095,19.2305
0.0145327,0.914141,5.99242,-6.19633,46.095,19.2305
0.0145327,0.924242,5.99242,-6.19633,46.095,19.2305
0.0145327,0.934343,5.99242,-6.19633,46.095,19.2305
0.0145327,0.944444,5.99242,-6.19633,46.095,19.2305
0.0145327,0.954545,5.99242,-6.19633,46.095,19.2305
0.0145327,0.964646,5.99242,-6.19633,46.095,19.2305
0.0145327,0.974747,5.99242,-6.19633,46.095,19.2305
0.0145327,0.984848,5.99242,-6.19633,46.095,19.2305
0.0145327,0.994949,5.99242,-6.19633,46.095,19.2305
0.0145327,1.00505,5.99242,-6.19633,46.095,19.2305
0.0145327,1.01515,5.99242,-6.19633,46.095,19.2305
0.0145327,1.02525,5.99242,-6.19633,46.095,19.2305
