time,x,rho,u,P,e
0.0155381,-0.0252525,5.99924,19.5975,460.894,192.063
0.0155381,-0.0151515,5.99924,19.5975,460.894,192.063
0.0155381,-0.00505051,5.99924,19.5975,460.894,192.063
0.0155381,0.00505051,5.99924,19.5975,460.894,192.063
0.0155381,0.0151515,5.99924,19.5975,460.894,192.063
0.0155381,0.0252525,5.99924,19.5975,460.894,192.063
0.0155381,0.0353535,5.99924,19.5975,460.894,192.063
0.0155381,0.0454545,5.99924,19.5975,460.894,192.063
0.0155381,0.0555556,5.99924,19.5975,460.894,192.063
0.0155381,0.0656566,5.99924,19.5975,460.894,192.063
0.0155381,0.0757576,5.99924,19.5975,460.894,192.063
0.0155381,0.0858586,5.99924,19.5975,460.894,192.063
0.0155381,0.0959596,5.99924,19.5975,460.894,192.063
0.0155381,0.106061,5.99924,19.5975,460.894,192.063
0.0155381,0.116162,5.99924,19.5975,460.894,192.063
0.0155381,0.126263,5.99924,19.5975,460.894,192.063
0.0155381,0.136364,5.99924,19.5975,460.894,192.063
0.0155381,0.146465,5.99924,19.5975,460.894,192.063
0.0155381,0.156566,5.99924,19.5975,460.894,192.063
0.0155381,0.166667,5.99924,19.5975,460.894,192.063
0.0155381,0.176768,5.99924,19.5975,460.894,192.063
0.0155381,0.186869,5.99924,19.5975,460.894,192.063
0.0155381,0.19697,5.99924,19.5975,460.894,192.063
0.0155381,0.207071,5.99924,19.5975,460.894,192.063
0.0155381,0.217172,5.99924,19.5975,460.894,192.063
0.0155381,0.227273,5.99924,19.5975,460.894,192.063
0.0155381,0.237374,5.99924,19.5975,460.894,192.063
0.0155381,0.247475,5.99924,19.5975,460.894,192.063
0.0155381,0.257576,5.99924,19.5975,460.894,192.063
0.0155381,0.267677,5.99924,19.5975,460.894,192.063
0.0155381,0.277778,5.99924,19.5975,460.894,192.063
0.0155381,0.287879,5.99924,19.5975,460.894,192.063
0.0155381,0.29798,5.99924,19.5975,460.894,192.063
0.0155381,0.308081,5.99924,19.5975,460.894,192.063
0.0155381,0.318182,5.99924,19.5975,460.894,192.064
0.0155381,0.328283,5.99924,19.5975,460.894,192.063
0.0155381,0.338384,5.99924,19.5975,460.894,192.063
0.0155381,0.348485,5.99923,19.5975,460.895,192.064
0.0155381,0.358586,5.99931,19.5973,460.905,192.066
0.0155381,0.368687,5.99998,19.5962,460.977,192.074
0.0155381,0.378788,6.00441,19.5885,461.456,192.132
0.0155381,0.388889,6.03356,19.5375,464.649,192.527
0.0155381,0.39899,6.21359,19.2308,484.532,194.948
0.0155381,0.409091,7.63066,16.9061,665.75,218.117
0.0155381,0.419192,11.0899,11.5395,1179.04,265.791
0.0155381,0.429293,13.1762,9.11757,1504.81,285.517
0.0155381,0.439394,14.7582,9.50561,1754.7,297.241
0.0155381,0.449495,14.7553,9.19988,1753.11,297.03
0.0155381,0.459596,14.105,8.57064,1654.37,293.225
0.0155381,0.469697,13.5742,8.1367,1586.42,292.176
0.0155381,0.479798,13.7116,8.34344,1630.7,297.321
0.0155381,0.489899,14.2781,8.83984,1722.99,301.684
0.0155381,0.5,14.9504,9.19443,1790.73,299.445
0.0155381,0.510101,15.2637,8.92699,1738.59,284.759
0.0155381,0.520202,15.5367,8.37648,1632.64,262.706
0.0155381,0.530303,17.4368,8.48079,1652.99,236.998
0.0155381,0.540404,21.592,8.76474,1714.02,198.455
0.0155381,0.550505,25.3778,8.71691,1705.17,167.979
0.0155381,0.560606,28.5835,8.65058,1688.41,147.673
0.0155381,0.570707,30.8148,8.61075,1676.16,135.987
0.0155381,0.580808,31.0504,8.52869,1647.99,132.687
0.0155381,0.590909,26.8065,7.57709,1426.22,133.01
0.0155381,0.60101,12.6981,1.1957,482.73,95.0395
0.0155381,0.611111,6.35682,-5.75744,57.07,22.4444
0.0155381,0.621212,6.0035,-6.1877,46.2656,19.2661
0.0155381,0.631313,5.99265,-6.19619,46.0979,19.231
0.0155381,0.641414,5.99242,-6.19633,46.095,19.2306
0.0155381,0.651515,5.99242,-6.19633,46.095,19.2305
