time,x,rho,u,P,e
0.0105237,-0.0252525,5.99924,19.5975,460.894,192.063
0.0105237,-0.0151515,5.99924,19.5975,460.894,192.063
0.0105237,-0.00505051,5.99924,19.5975,460.894,192.063
0.0105237,0.00505051,5.99924,19.5975,460.894,192.063
0.0105237,0.0151515,5.99924,19.5975,460.894,192.063
0.0105237,0.0252525,5.99924,19.5975,460.894,192.063
0.0105237,0.0353535,5.99924,19.5975,460.894,192.063
0.0105237,0.0454545,5.99924,19.5975,460.894,192.063
0.0105237,0.0555556,5.99924,19.5975,460.894,192.063
0.0105237,0.0656566,5.99924,19.5975,460.894,192.063
0.0105237,0.0757576,5.99924,19.5975,460.894,192.063
0.0105237,0.0858586,5.99924,19.5975,460.894,192.063
0.0105237,0.0959596,5.99924,19.5975,460.894,192.063
0.0105237,0.106061,5.99924,19.5975,460.894,192.063
0.0105237,0.116162,5.99924,19.5975,460.894,192.063
0.0105237,0.126263,5.99924,19.5975,460.894,192.063
0.0105237,0.136364,5.99924,19.5975,460.894,192.063
0.0105237,0.146465,5.99924,19.5975,460.894,192.063
0.0105237,0.156566,5.99924,19.5975,460.894,192.063
0.0105237,0.166667,5.99924,19.5975,460.894,192.063
0.0105237,0.176768,5.99924,19.5975,460.894,192.063
0.0105237,0.186869,5.99924,19.5975,460.894,192.063
0.0105237,0.19697,5.99924,19.5975,460.894,192.063
0.0105237,0.207071,5.99924,19.5975,460.894,192.063
0.0105237,0.217172,5.99924,19.5975,460.894,192.063
0.0105237,0.227273,5.99924,19.5975,460.894,192.063
0.0105237,0.237374,5.99924,19.5975,460.894,192.063
0.0105237,0.247475,5.99924,19.5975,460.894,192.063
0.0105237,0.257576,5.99924,19.5975,460.894,192.063
0.0105237,0.267677,5.99924,19.5975,460.894,192.063
0.0105237,0.277778,5.99924,19.5975,460.894,192.063
0.0105237,0.287879,5.99924,19.5975,460.894,192.063
0.0105237,0.29798,5.99924,19.5975,460.894,192.063
0.0105237,0.308081,5.99924,19.5975,460.894,192.063
0.0105237,0.318182,5.99924,19.5975,460.894,192.064
0.0105237,0.328283,5.99924,19.5975,460.894,192.063
0.0105237,0.338384,5.99924,19.5975,460.894,192.064
0.0105237,0.348485,5.99923,19.5975,460.896,192.065
0.0105237,0.358586,5.99939,19.5972,460.914,192.067
0.0105237,0.368687,6.00059,19.5951,461.042,192.082
0.0105237,0.378788,6.00877,19.5806,461.946,192.197
0.0105237,0.388889,6.06147,19.4823,468.147,193.083
0.0105237,0.39899,6.6246,18.5296,537.195,202.727
0.0105237,0.409091,9.35326,14.5196,906.96,242.418
0.0105237,0.419192,12.884,10.4082,1444.41,280.272
0.0105237,0.429293,13.1115,8.44835,1510.41,287.994
0.0105237,0.439394,13.6229,8.75569,1632.09,299.511
0.0105237,0.449495,14.2432,9.3397,1739.76,305.365
0.0105237,0.459596,14.6678,9.35366,1751.83,298.585
0.0105237,0.469697,14.6972,8.66258,1647.63,280.262
0.0105237,0.479798,15.3789,8.28638,1597.33,259.663
0.0105237,0.489899,18.6739,8.50176,1654.56,221.507
0.0105237,0.5,23.1974,8.78393,1725.11,185.917
0.0105237,0.510101,27.1752,8.91302,1759.53,161.869
0.0105237,0.520202,29.2775,8.75856,1702.93,145.413
0.0105237,0.530303,26.6498,7.07937,1333.43,125.088
0.0105237,0.540404,11.2129,-0.672863,315.284,70.2953
0.0105237,0.550505,6.21072,-5.95939,51.5352,20.7444
0.0105237,0.560606,5.99901,-6.19156,46.189,19.2486
0.0105237,0.570707,5.99256,-6.19625,46.0967,19.2308
0.0105237,0.580808,5.99242,-6.19633,46.095,19.2306
0.0105237,0.590909,5.99242,-6.19633,46.095,19.2305
0.0105237,0.60101,5.99242,-6.19633,46.095,19.2305
0.0105237,0.611111,5.99242,-6.19633,46.095,19.2305
0.0105237,0.621212,5.99242,-6.19633,46.095,19.2305
0.0105237,0.631313,5.99242,-6.19633,46.095,19.2305
0.0105237,0.641414,5.99242,-6.19633,46.095,19.2305
0.0105237,0.651515,5.99242,-6.19633,46.095,19.2305
0.0105237,0.661616,5.99242,-6.19633,46.095,19.2305
0.0105237,0.671717,5.99242,-6.19633,46.095,19.2305
0.0105237,0.681818,5.99242,-6.19633,46.095,19.2305
0.0105237,0.691919,5.99242,-6.19633,46.095,19.2305
0.0105237,0.70202,5.99242,-6.19633,46.095,19.2305
0.0105237,0.712121,5.99242,-6.19633,46.095,19.2305
0.0105237,0.722222,5.99242,-6.19633,46.095,19.2305
0.0105237,0.732323,5.99242,-6.19633,46.095,19.2305
0.0105237,0.742424,5.99242,-6.19633,46.095,19.2305
0.0105237,0.752525,5.99242,-6.19633,46.095,19.2305
0.0105237,0.762626,5.99242,-6.19633,46.095,19.2305
0.0105237,0.772727,5.99242,-6.19633,46.095,19.2305
0.0105237,0.782828,5.99242,-6.19633,46.095,19.2305
0.0105237,0.792929,5.99242,-6.19633,46.095,19.2305
0.0105237,0.80303,5.99242,-6.19633,46.095,19.2305
0.0105237,0.813131,5.99242,-6.19633,46.095,19.2305
0.0105237,0.823232,5.99242,-6.19633,46.095,19.2305
0.0105237,0.833333,5.99242,-6.19633,46.095,19.2305
0.0105237,0.843434,5.99242,-6.19633,46.095,19.2305
0.0105237,0.853535,5.99242,-6.19633,46.095,19.2305
0.0105237,0.863636,5.99242,-6.19633,46.095,19.2305
0.0105237,0.873737,5.99242,-6.19633,46.095,19.2305
0.0105237,0.883838,5.99242,-6.19633,46.095,19.2305
0.0105237,0.893939,5.99242,-6.19633,46.095,19.2305
0.0105237,0.90404,5.99242,-6.19633,46.095,19.2305
0.0105237,0.914141,5.99242,-6.19633,46.095,19.2305
0.0105237,0.924242,5.99242,-6.19633,46.095,19.2305
0.0105237,0.934343,5.99242,-6.19633,46.095,19.2305
0.0105237,0.944444,5.99242,-6.19633,46.095,19.2305
0.0105237,0.954545,5.99242,-6.19633,46.095,19.2305
0.0105237,0.964646,5.99242,-6.19633,46.095,19.2305
0.0105237,0.974747,5.99242,-6.19633,46.095,19.2305
0.0105237,0.984848,5.99242,-6.19633,46.095,19.2305
0.0105237,0.994949,5.99242,-6.19633,46.095,19.2305
0.0105237,1.00505,5.99242,-6.19633,46.095,19.2305
0.0105237,1.01515,5.99242,-6.19633,46.095,19.2305
0.0105237,1.02525,5.99242,-6.19633,46.095,19.2305
