time,x,rho,u,P,e
0.00791354,-0.0252525,5.99918,19.5975,460.892,192.064
0.00791354,-0.0151515,5.99918,19.5975,460.892,192.064
0.00791354,-0.00505051,5.99918,19.5975,460.892,192.064
0.00791354,0.00505051,5.99918,19.5975,460.892,192.064
0.00791354,0.0151515,5.99921,19.5975,460.892,192.064
0.00791354,0.0252525,5.99921,19.5975,460.892,192.064
0.00791354,0.0353535,5.99923,19.5975,460.893,192.063
0.00791354,0.0454545,5.99922,19.5975,460.893,192.064
0.00791354,0.0555556,5.99923,19.5975,460.893,192.063
0.00791354,0.0656566,5.99924,19.5975,460.893,192.063
0.00791354,0.0757576,5.99923,19.5975,460.893,192.064
0.00791354,0.0858586,5.99925,19.5975,460.894,192.063
0.00791354,0.0959596,5.99922,19.5975,460.894,192.064
0.00791354,0.106061,5.99925,19.5975,460.894,192.063
0.00791354,0.116162,5.99923,19.5975,460.894,192.064
0.00791354,0.126263,5.99924,19.5975,460.894,192.064
0.00791354,0.136364,5.99925,19.5975,460.894,192.063
0.00791354,0.146465,5.99922,19.5975,460.894,192.064
0.00791354,0.156566,5.99926,19.5975,460.894,192.063
0.00791354,0.166667,5.99922,19.5975,460.894,192.064
0.00791354,0.176768,5.99926,19.5975,460.895,192.063
0.00791354,0.186869,5.99922,19.5975,460.893,192.064
0.00791354,0.19697,5.99926,19.5975,460.895,192.063
0.00791354,0.207071,5.99922,19.5975,460.893,192.064
0.00791354,0.217172,5.99926,19.5975,460.895,192.063
0.00791354,0.227273,5.99922,19.5975,460.893,192.064
0.00791354,0.237374,5.99926,19.5975,460.895,192.063
0.00791354,0.247475,5.99922,19.5975,460.893,192.064
0.00791354,0.257576,5.99926,19.5975,460.895,192.063
0.00791354,0.267677,5.99922,19.5975,460.893,192.064
0.00791354,0.277778,5.99926,19.5975,460.895,192.063
0.00791354,0.287879,5.99922,19.5975,460.893,192.064
0.00791354,0.29798,5.99925,19.5975,460.895,192.063
0.00791354,0.308081,5.99923,19.5975,460.893,192.064
0.00791354,0.318182,5.99926,19.5975,460.895,192.063
0.00791354,0.328283,5.99923,19.5975,460.893,192.064
0.00791354,0.338384,5.99924,19.5975,460.894,192.064
0.00791354,0.348485,5.99926,19.5975,460.895,192.063
0.00791354,0.358586,5.99921,19.5975,460.893,192.064
0.00791354,0.368687,5.99925,19.5975,460.893,192.063
0.00791354,0.378788,5.99934,19.5975,460.919,192.071
0.00791354,0.388889,6.0093,19.5787,461.462,191.978
0.00791354,0.39899,6.71679,18.6569,546.706,203.485
0.00791354,0.409091,9.97491,11.7944,993.012,248.877
0.00791354,0.419192,15.0423,10.4506,1836.37,305.202
0.00791354,0.429293,13.9286,8.4341,1684.48,302.342
0.00791354,0.439394,12.8749,7.45432,1506.93,292.61
0.00791354,0.449495,14.7939,8.37286,1664.39,281.263
0.00791354,0.459596,18.0951,8.95954,1793.73,247.819
0.00791354,0.469697,21.6085,8.78933,1769.16,204.683
0.00791354,0.479798,25.6754,8.58819,1730.43,168.491
0.00791354,0.489899,27.9201,8.15448,1631.67,146.102
0.00791354,0.5,19.3695,4.27187,875.348,112.98
0.00791354,0.510101,7.09117,-4.84613,86.6892,30.5624
0.00791354,0.520202,6.00598,-6.19082,46.1209,19.1979
0.00791354,0.530303,5.99236,-6.19632,46.0949,19.2307
0.00791354,0.540404,5.99242,-6.19633,46.095,19.2305
0.00791354,0.550505,5.99242,-6.19633,46.095,19.2305
0.00791354,0.560606,5.99242,-6.19633,46.095,19.2305
0.00791354,0.570707,5.99242,-6.19633,46.095,19.2305
0.00791354,0.580808,5.99242,-6.19633,46.095,19.2305
0.00791354,0.590909,5.99242,-6.19633,46.095,19.2305
0.00791354,0.60101,5.99242,-6.19633,46.095,19.2305
0.00791354,0.611111,5.99242,-6.19633,46.095,19.2305
0.00791354,0.621212,5.99242,-6.19633,46.095,19.2305
0.00791354,0.631313,5.99242,-6.19633,46.095,19.2305
0.00791354,0.641414,5.99242,-6.19633,46.095,19.2305
0.00791354,0.651515,5.99242,-6.19633,46.095,19.2305
0.00791354,0.661616,5.99242,-6.19633,46.095,19.2305
0.00791354,0.671717,5.99242,-6.19633,46.095,19.2305
0.00791354,0.681818,5.99242,-6.19633,46.095,19.2305
0.00791354,0.691919,5.99242,-6.19633,46.095,19.2305
0.00791354,0.70202,5.99242,-6.19633,46.095,19.2305
0.00791354,0.712121,5.99242,-6.19633,46.095,19.2305
0.00791354,0.722222,5.99242,-6.19633,46.095,19.2305
0.00791354,0.732323,5.99242,-6.19633,46.095,19.2305
0.00791354,0.742424,5.99242,-6.19633,46.095,19.2305
0.00791354,0.752525,5.99242,-6.19633,46.095,19.2305
0.00791354,0.762626,5.99242,-6.19633,46.095,19.2305
0.00791354,0.772727,5.99242,-6.19633,46.095,19.2305
0.00791354,0.782828,5.99242,-6.19633,46.095,19.2305
0.00791354,0.792929,5.99242,-6.19633,46.095,19.2305
0.00791354,0.80303,5.99242,-6.19633,46.095,19.2305
0.00791354,0.813131,5.99242,-6.19633,46.095,19.2305
0.00791354,0.823232,5.99242,-6.19633,46.095,19.2305
0.00791354,0.833333,5.99242,-6.19633,46.095,19.2305
0.00791354,0.843434,5.99242,-6.19633,46.095,19.2305
0.00791354,0.853535,5.99242,-6.19633,46.095,19.2305
0.00791354,0.863636,5.99242,-6.19633,46.095,19.2305
0.00791354,0.873737,5.99242,-6.19633,46.095,19.2305
0.00791354,0.883838,5.99242,-6.19633,46.095,19.2305
0.00791354,0.893939,5.99242,-6.19633,46.095,19.2305
0.00791354,0.90404,5.99242,-6.19633,46.095,19.2305
0.00791354,0.914141,5.99242,-6.19633,46.095,19.2305
0.00791354,0.924242,5.99242,-6.19633,46.095,19.2305
0.00791354,0.934343,5.99242,-6.19633,46.095,19.2305
0.00791354,0.944444,5.99242,-6.19633,46.095,19.2305
0.00791354,0.954545,5.99242,-6.19633,46.095,19.2305
0.00791354,0.964646,5.99242,-6.19633,46.095,19.2305
0.00791354,0.974747,5.99242,-6.19633,46.095,19.2305
0.00791354,0.984848,5.99242,-6.19633,46.095,19.2305
0.00791354,0.994949,5.99242,-6.19633,46.095,19.2305
0.00791354,1.00505,5.99242,-6.19633,46.095,19.2305
0.00791354,1.01515,5.99242,-6.19633,46.095,19.2305
0.00791354,1.02525,5.99242,-6.19633,46.095,19.2305
