time,x,rho,u,P,e
0.00868465,-0.0252525,5.99915,19.5974,460.891,192.065
0.00868465,-0.0151515,5.99915,19.5974,460.891,192.065
0.00868465,-0.00505051,5.99915,19.5974,460.891,192.065
0.00868465,0.00505051,5.99915,19.5974,460.891,192.065
0.00868465,0.0151515,5.99918,19.5975,460.892,192.064
0.00868465,0.0252525,5.9992,19.5975,460.892,192.064
0.00868465,0.0353535,5.9992,19.5975,460.892,192.064
0.00868465,0.0454545,5.99923,19.5975,460.893,192.063
0.00868465,0.0555556,5.99921,19.5975,460.892,192.064
0.00868465,0.0656566,5.99924,19.5975,460.893,192.063
0.00868465,0.0757576,5.99922,19.5975,460.893,192.064
0.00868465,0.0858586,5.99924,19.5975,460.894,192.063
0.00868465,0.0959596,5.99924,19.5975,460.894,192.063
0.00868465,0.106061,5.99922,19.5975,460.893,192.064
0.00868465,0.116162,5.99926,19.5975,460.894,192.063
0.00868465,0.126263,5.99922,19.5975,460.893,192.064
0.00868465,0.136364,5.99926,19.5975,460.894,192.063
0.00868465,0.146465,5.99922,19.5975,460.893,192.064
0.00868465,0.156566,5.99926,19.5975,460.895,192.063
0.00868465,0.166667,5.99922,19.5975,460.893,192.064
0.00868465,0.176768,5.99926,19.5975,460.895,192.063
0.00868465,0.186869,5.99922,19.5975,460.893,192.064
0.00868465,0.19697,5.99926,19.5975,460.895,192.063
0.00868465,0.207071,5.99922,19.5975,460.893,192.064
0.00868465,0.217172,5.99926,19.5975,460.895,192.063
0.00868465,0.227273,5.99922,19.5975,460.893,192.064
0.00868465,0.237374,5.99926,19.5975,460.895,192.063
0.00868465,0.247475,5.99922,19.5975,460.893,192.064
0.00868465,0.257576,5.99926,19.5975,460.895,192.063
0.00868465,0.267677,5.99923,19.5975,460.893,192.064
0.00868465,0.277778,5.99925,19.5975,460.895,192.064
0.00868465,0.287879,5.99923,19.5975,460.893,192.063
0.00868465,0.29798,5.99924,19.5975,460.895,192.064
0.00868465,0.308081,5.99924,19.5975,460.894,192.063
0.00868465,0.318182,5.99923,19.5975,460.894,192.064
0.00868465,0.328283,5.99925,19.5975,460.894,192.063
0.00868465,0.338384,5.99924,19.5975,460.894,192.064
0.00868465,0.348485,5.99922,19.5975,460.893,192.064
0.00868465,0.358586,5.99927,19.5975,460.895,192.063
0.00868465,0.368687,5.9992,19.5974,460.89,192.063
0.00868465,0.378788,5.99946,19.5981,460.955,192.082
0.00868465,0.388889,6.00836,19.5761,461.242,191.917
0.00868465,0.39899,6.61924,18.8175,534.377,201.827
0.00868465,0.409091,10.0141,12.6369,1003.28,250.467
0.00868465,0.419192,13.0292,8.50656,1482.65,284.487
0.00868465,0.429293,15.4814,9.74569,1925.42,310.925
0.00868465,0.439394,14.5419,8.9922,1778.54,305.76
0.00868465,0.449495,13.4718,7.71098,1550.7,287.768
0.00868465,0.459596,14.9484,8.07613,1621.22,271.137
0.00868465,0.469697,18.8722,8.68585,1748.88,231.674
0.00868465,0.479798,23.307,8.79154,1781.31,191.07
0.00868465,0.489899,27.4179,8.6863,1764.67,160.905
0.00868465,0.5,28.9595,8.07929,1630.49,140.756
0.00868465,0.510101,17.545,3.32435,731.731,104.265
0.00868465,0.520202,6.69332,-5.38805,67.0741,25.0526
0.00868465,0.530303,5.99935,-6.19487,46.1179,19.2178
0.00868465,0.540404,5.99237,-6.19631,46.0946,19.2305
0.00868465,0.550505,5.99242,-6.19633,46.095,19.2305
0.00868465,0.560606,5.99242,-6.19633,46.095,19.2305
0.00868465,0.570707,5.99242,-6.19633,46.095,19.2305
0.00868465,0.580808,5.99242,-6.19633,46.095,19.2305
0.00868465,0.590909,5.99242,-6.19633,46.095,19.2305
0.00868465,0.60101,5.99242,-6.19633,46.095,19.2305
0.00868465,0.611111,5.99242,-6.19633,46.095,19.2305
0.00868465,0.621212,5.99242,-6.19633,46.095,19.2305
0.00868465,0.631313,5.99242,-6.19633,46.095,19.2305
0.00868465,0.641414,5.99242,-6.19633,46.095,19.2305
0.00868465,0.651515,5.99242,-6.19633,46.095,19.2305
0.00868465,0.661616,5.99242,-6.19633,46.095,19.2305
0.00868465,0.671717,5.99242,-6.19633,46.095,19.2305
0.00868465,0.681818,5.99242,-6.19633,46.095,19.2305
0.00868465,0.691919,5.99242,-6.19633,46.095,19.2305
0.00868465,0.70202,5.99242,-6.19633,46.095,19.2305
0.00868465,0.712121,5.99242,-6.19633,46.095,19.2305
0.00868465,0.722222,5.99242,-6.19633,46.095,19.2305
0.00868465,0.732323,5.99242,-6.19633,46.095,19.2305
0.00868465,0.742424,5.99242,-6.19633,46.095,19.2305
0.00868465,0.752525,5.99242,-6.19633,46.095,19.2305
0.00868465,0.762626,5.99242,-6.19633,46.095,19.2305
0.00868465,0.772727,5.99242,-6.19633,46.095,19.2305
0.00868465,0.782828,5.99242,-6.19633,46.095,19.2305
0.00868465,0.792929,5.99242,-6.19633,46.095,19.2305
0.00868465,0.80303,5.99242,-6.19633,46.095,19.2305
0.00868465,0.813131,5.99242,-6.19633,46.095,19.2305
0.00868465,0.823232,5.99242,-6.19633,46.095,19.2305
0.00868465,0.833333,5.99242,-6.19633,46.095,19.2305
0.00868465,0.843434,5.99242,-6.19633,46.095,19.2305
0.00868465,0.853535,5.99242,-6.19633,46.095,19.2305
0.00868465,0.863636,5.99242,-6.19633,46.095,19.2305
0.00868465,0.873737,5.99242,-6.19633,46.095,19.2305
0.00868465,0.883838,5.99242,-6.19633,46.095,19.2305
0.00868465,0.893939,5.99242,-6.19633,46.095,19.2305
