time,x,rho,u,P,e
0.0205649,-0.0252525,5.99924,19.5975,460.894,192.063
0.0205649,-0.0151515,5.99924,19.5975,460.894,192.063
0.0205649,-0.00505051,5.99924,19.5975,460.894,192.063
0.0205649,0.00505051,5.99924,19.5975,460.894,192.063
0.0205649,0.0151515,5.99924,19.5975,460.894,192.063
0.0205649,0.0252525,5.99924,19.5975,460.894,192.063
0.0205649,0.0353535,5.99924,19.5975,460.894,192.063
0.0205649,0.0454545,5.99924,19.5975,460.894,192.063
0.0205649,0.0555556,5.99924,19.5975,460.894,192.063
0.0205649,0.0656566,5.99924,19.5975,460.894,192.063
0.0205649,0.0757576,5.99924,19.5975,460.894,192.063
0.0205649,0.0858586,5.99924,19.5975,460.894,192.063
0.0205649,0.0959596,5.99924,19.5975,460.894,192.063
0.0205649,0.106061,5.99924,19.5975,460.894,192.063
0.0205649,0.116162,5.99924,19.5975,460.894,192.063
0.0205649,0.126263,5.99924,19.5975,460.894,192.063
0.0205649,0.136364,5.99924,19.5975,460.894,192.063
0.0205649,0.146465,5.99924,19.5975,460.894,192.063
0.0205649,0.156566,5.99924,19.5975,460.894,192.063
0.0205649,0.166667,5.99924,19.5975,460.894,192.063
0.0205649,0.176768,5.99924,19.5975,460.894,192.063
0.0205649,0.186869,5.99924,19.5975,460.894,192.063
0.0205649,0.19697,5.99924,19.5975,460.894,192.063
0.0205649,0.207071,5.99924,19.5975,460.894,192.063
0.0205649,0.217172,5.99924,19.5975,460.894,192.063
0.0205649,0.227273,5.99924,19.5975,460.894,192.063
0.0205649,0.237374,5.99924,19.5975,460.894,192.063
0.0205649,0.247475,5.99924,19.5975,460.894,192.063
0.0205649,0.257576,5.99924,19.5975,460.894,192.063
0.0205649,0.267677,5.99924,19.5975,460.894,192.063
0.0205649,0.277778,5.99924,19.5975,460.894,192.063
0.0205649,0.287879,5.99924,19.5975,460.894,192.063
0.0205649,0.29798,5.99924,19.5975,460.894,192.063
0.0205649,0.308081,5.99924,19.5975,460.894,192.063
0.0205649,0.318182,5.99924,19.5975,460.894,192.063
0.0205649,0.328283,5.99924,19.5975,460.894,192.063
0.0205649,0.338384,5.99924,19.5975,460.894,192.063
0.0205649,0.348485,5.99924,19.5975,460.894,192.063
0.0205649,0.358586,5.99924,19.5975,460.894,192.063
0.0205649,0.368687,5.99924,19.5975,460.894,192.063
0.0205649,0.378788,5.99924,19.5975,460.894,192.063
0.0205649,0.388889,5.99924,19.5975,460.894,192.063
0.0205649,0.39899,5.99924,19.5975,460.894,192.063
0.0205649,0.409091,5.99924,19.5975,460.894,192.063
0.0205649,0.419192,7.68995,16.8852,687.314,223.445
0.0205649,0.429293,14.2446,8.82762,1678.16,294.525
0.0205649,0.439394,14.2938,8.69198,1663.35,290.922
0.0205649,0.449495,14.4071,8.68272,1673.18,290.34
0.0205649,0.459596,14.363,8.73156,1692.34,294.565
0.0205649,0.469697,14.2132,8.77491,1710.54,300.872
0.0205649,0.479798,14.1526,8.76726,1719.46,303.737
0.0205649,0.489899,14.247,8.68264,1712.87,300.567
0.0205649,0.5,14.4605,8.54045,1691.57,292.447
0.0205649,0.510101,14.5499,8.47628,1678.08,288.331
0.0205649,0.520202,14.4557,8.53465,1679.7,290.49
0.0205649,0.530303,14.1847,8.65395,1690.63,297.966
0.0205649,0.540404,14.0313,8.74364,1698.9,302.697
0.0205649,0.550505,14.1452,8.75329,1695.71,299.698
0.0205649,0.560606,14.7972,8.70075,1684.41,284.583
0.0205649,0.570707,16.5522,8.65007,1675.06,252.998
0.0205649,0.580808,20.0779,8.6572,1678.38,208.984
0.0205649,0.590909,24.6193,8.70663,1692.37,171.854
0.0205649,0.60101,28.5515,8.72754,1700.47,148.895
0.0205649,0.611111,30.8016,8.72517,1702.1,138.15
0.0205649,0.621212,31.4721,8.71941,1701.14,135.131
0.0205649,0.631313,31.2404,8.70934,1696.71,135.779
0.0205649,0.641414,30.3535,8.63326,1674.73,137.935
0.0205649,0.651515,27.5984,7.8715,1483.49,134.382
0.0205649,0.661616,15.2264,2.48935,583.564,95.8146
0.0205649,0.671717,6.02681,-6.15819,46.8544,19.4358
0.0205649,0.681818,5.99242,-6.19633,46.095,19.2305
0.0205649,0.691919,5.99242,-6.19633,46.095,19.2305
0.0205649,0.70202,5.99242,-6.19633,46.095,19.2305
0.0205649,0.712121,5.99242,-6.19633,46.095,19.2305
0.0205649,0.722222,5.99242,-6.19633,46.095,19.2305
0.0205649,0.732323,5.99242,-6.19633,46.095,19.2305
0.0205649,0.742424,5.99242,-6.19633,46.095,19.2305
0.0205649,0.752525,5.99242,-6.19633,46.095,19.2305
0.0205649,0.762626,5.99242,-6.19633,46.095,19.2305
0.0205649,0.772727,5.99242,-6.19633,46.095,19.2305
0.0205649,0.782828,5.99242,-6.19633,46.095,19.2305
0.0205649,0.792929,5.99242,-6.19633,46.095,19.2305
0.0205649,0.80303,5.99242,-6.19633,46.095,19.2305
0.0205649,0.813131,5.99242,-6.19633,46.095,19.2305
0.0205649,0.823232,5.99242,-6.19633,46.095,19.2305
0.0205649,0.833333,5.99242,-6.19633,46.095,19.2305
0.0205649,0.843434,5.99242,-6.19633,46.095,19.2305
0.0205649,0.853535,5.99242,-6.19633,46.095,19.2305
0.0205649,0.863636,5.99242,-6.19633,46.095,19.2305
0.0205649,0.873737,5.99242,-6.19633,46.095,19.2305
0.0205649,0.883838,5.99242,-6.19633,46.095,19.2305
0.0205649,0.893939,5.99242,-6.19633,46.095,19.2305
0.0205649,0.90404,5.99242,-6.19633,46.095,19.2305
0.0205649,0.914141,5.99242,-6.19633,46.095,19.2305
0.0205649,0.924242,5.99242,-6.19633,46.095,19.2305
0.0205649,0.934343,5.99242,-6.19633,46.095,19.2305
0.0205649,0.944444,5.99242,-6.19633,46.095,19.2305
0.0205649,0.954545,5.99242,-6.19633,46.095,19.2305
0.0205649,0.964646,5.99242,-6.19633,46.095,19.2305
0.0205649,0.974747,5.99242,-6.19633,46.095,19.2305
0.0205649,0.984848,5.99242,-6.19633,46.095,19.2305
0.0205649,0.994949,5.99242,-6.19633,46.095,19.2305
0.0205649,1.00505,5.99242,-6.19633,46.095,19.2305
0.0205649,1.01515,5.99242,-6.19633,46.095,19.2305
0.0205649,1.02525,5.99242,-6.19633,46.095,19.2305
