time,x,rho,u,P,e
0.190112,-0.0125628,1,0.75,1,2.5
0.190112,-0.00753769,1,0.75,1,2.5
0.190112,-0.00251256,1,0.75,1,2.5
0.190112,0.00251256,1,0.75,1,2.5
0.190112,0.00753769,1,0.75,1,2.5
0.190112,0.0125628,1,0.75,1,2.5
0.190112,0.0175879,1,0.75,1,2.5
0.190112,0.0226131,1,0.75,1,2.5
0.190112,0.0276382,1,0.75,1,2.5
0.190112,0.0326633,1,0.75,1,2.5
0.190112,0.0376884,1,0.75,1,2.5
0.190112,0.0427136,1,0.75,1,2.5
0.190112,0.0477387,1,0.75,1,2.5
0.190112,0.0527638,1,0.75,1,2.5
0.190112,0.0577889,1,0.75,1,2.5
0.190112,0.0628141,1,0.75,1,2.5
0.190112,0.0678392,1,0.75,1,2.5
0.190112,0.0728643,1,0.75,1,2.5
0.190112,0.0778894,1,0.75,1,2.5
0.190112,0.0829146,1,0.75,1,2.5
0.190112,0.0879397,1,0.75,1,2.5
0.190112,0.0929648,1,0.75,1,2.5
0.190112,0.0979899,1,0.75,1,2.5
0.190112,0.103015,1,0.75,1,2.5
0.190112,0.10804,1,0.75,1,2.5
0.190112,0.113065,1,0.75,1,2.5
0.190112,0.11809,1,0.75,1,2.5
0.190112,0.123116,1,0.75,1,2.5
0.190112,0.128141,1,0.75,1,2.5
0.190112,0.133166,1,0.75,1,2.5
0.190112,0.138191,1,0.75,1,2.5
0.190112,0.143216,1,0.749999,1,2.5
0.190112,0.148241,1,0.749999,1,2.5
0.190112,0.153266,1,0.749997,1,2.5
0.190112,0.158291,1,0.749997,1,2.5
0.190112,0.163317,1,0.749997,1,2.5
0.190112,0.168342,1,0.749997,0.999999,2.5
0.190112,0.173367,1,0.75001,0.999993,2.49998
0.190112,0.178392,0.999942,0.750047,0.999954,2.50003
0.190112,0.183417,0.999936,0.750139,0.999819,2.49971
0.190112,0.188442,0.999534,0.750409,0.999511,2.49994
0.190112,0.193467,0.999541,0.751038,0.998802,2.49815
0.190112,0.198492,0.997484,0.752315,0.997256,2.49943
0.190112,0.203518,0.996115,0.754772,0.994327,2.49551
0.190112,0.208543,0.993019,0.759088,0.989321,2.49069
0.190112,0.213568,0.985673,0.765849,0.981443,2.48927
0.190112,0.218593,0.978703,0.775492,0.970179,2.47823
0.190112,0.223618,0.969287,0.7882,0.955613,2.46473
0.190112,0.228643,0.954751,0.803688,0.938226,2.45673
0.190112,0.233668,0.940213,0.821292,0.918705,2.44281
0.190112,0.238693,0.926883,0.840353,0.897802,2.42156
0.190112,0.243719,0.911044,0.860462,0.876292,2.40464
0.190112,0.248744,0.892668,0.881285,0.854678,2.39361
0.190112,0.253769,0.876437,0.902431,0.833143,2.37651
0.190112,0.258794,0.862709,0.923631,0.811763,2.35236
0.190112,0.263819,0.847263,0.944935,0.79076,2.33328
0.190112,0.268844,0.829292,0.966409,0.770328,2.32225
0.190112,0.273869,0.812958,0.988182,0.750214,2.30705
0.190112,0.278894,0.798906,1.0097,0.730505,2.28596
0.190112,0.28392,0.784935,1.03113,0.711066,2.26473
0.190112,0.288945,0.770103,1.05176,0.692903,2.24938
0.190112,0.29397,0.753267,1.07528,0.673101,2.23394
0.190112,0.298995,0.738181,1.09784,0.654658,2.21713
0.190112,0.30402,0.720201,1.12617,0.631502,2.1921
0.190112,0.309045,0.71137,1.13928,0.620695,2.18134
0.190112,0.31407,0.698335,1.15966,0.604934,2.16563
0.190112,0.319095,0.686465,1.18035,0.589627,2.14733
0.190112,0.324121,0.674064,1.20005,0.574712,2.13152
0.190112,0.329146,0.661474,1.21952,0.560118,2.11693
0.190112,0.334171,0.648537,1.23984,0.546473,2.10656
0.190112,0.339196,0.63503,1.25989,0.533329,2.09962
0.190112,0.344221,0.624765,1.27747,0.519532,2.07891
0.190112,0.349246,0.618956,1.29427,0.506422,2.04547
0.190112,0.354271,0.611689,1.31304,0.49659,2.02959
0.190112,0.359296,0.599225,1.33044,0.488842,2.03947
0.190112,0.364322,0.587266,1.34051,0.480154,2.04402
0.190112,0.369347,0.583282,1.34547,0.47257,2.02548
0.190112,0.374372,0.583215,1.35185,0.469857,2.01408
0.190112,0.379397,0.583316,1.35776,0.469873,2.0138
0.190112,0.384422,0.583375,1.35867,0.46904,2.01003
0.190112,0.389447,0.583274,1.35867,0.467865,2.00534
0.190112,0.394472,0.58103,1.3586,0.467529,2.01164
0.190112,0.399497,0.580726,1.35833,0.467511,2.01262
0.190112,0.404523,0.580711,1.35823,0.467511,2.01267
0.190112,0.409548,0.580711,1.35815,0.467744,2.01367
0.190112,0.414573,0.58147,1.35815,0.468242,2.01318
0.190112,0.419598,0.582026,1.35815,0.468581,2.01272
0.190112,0.424623,0.582071,1.35764,0.468634,2.01278
0.190112,0.429648,0.582071,1.35696,0.468634,2.01278
0.190112,0.434673,0.582044,1.35651,0.468634,2.01288
0.190112,0.439698,0.582015,1.35629,0.468672,2.01315
0.190112,0.444724,0.582015,1.35623,0.468941,2.0143
0.190112,0.449749,0.582071,1.35623,0.469229,2.01534
0.190112,0.454774,0.583215,1.35584,0.469838,2.014
0.190112,0.459799,0.584294,1.35485,0.470416,2.01275
0.190112,0.464824,0.584605,1.35358,0.470813,2.01338
0.190112,0.469849,0.584615,1.35236,0.471209,2.01504
0.190112,0.474874,0.584615,1.35133,0.471794,2.01754
0.190112,0.479899,0.584084,1.35075,0.472498,2.02239
0.190112,0.484925,0.583029,1.35051,0.473293,2.02946
0.190112,0.48995,0.582609,1.34983,0.4737,2.03267
0.190112,0.494975,0.582506,1.34876,0.473707,2.03306
0.190112,0.5,0.582506,1.34836,0.473705,2.03305
0.190112,0.505025,0.586266,1.34834,0.473827,2.02053
0.190112,0.51005,0.597367,1.34834,0.47395,1.9835
0.190112,0.515075,0.606433,1.34847,0.473954,1.95386
0.190112,0.520101,0.611401,1.34853,0.473954,1.93799
0.190112,0.525126,0.611655,1.3488,0.473858,1.93679
0.190112,0.530151,0.611655,1.34906,0.473619,1.93581
0.190112,0.535176,0.611106,1.34931,0.473406,1.93668
0.190112,0.540201,0.577,1.34961,0.473245,2.05045
0.190112,0.545226,0.534853,1.34994,0.473129,2.21149
0.190112,0.550251,0.493862,1.35023,0.47301,2.39445
0.190112,0.555276,0.457768,1.35045,0.472879,2.58252
0.190112,0.560302,0.427739,1.35067,0.472771,2.7632
0.190112,0.565327,0.403385,1.35097,0.472712,2.92965
0.190112,0.570352,0.38396,1.35124,0.472658,3.07752
0.190112,0.575377,0.368959,1.35131,0.472534,3.20181
0.190112,0.580402,0.358062,1.35131,0.472364,3.29806
0.190112,0.585427,0.350769,1.35131,0.472223,3.36563
0.190112,0.590452,0.346334,1.35134,0.472176,3.40839
0.190112,0.595477,0.343909,1.35167,0.472175,3.43241
0.190112,0.600503,0.342808,1.35193,0.472184,3.4435
0.190112,0.605528,0.342591,1.35213,0.472197,3.44578
0.190112,0.610553,0.34257,1.35217,0.472197,3.44599
0.190112,0.615578,0.34257,1.35217,0.472105,3.44532
0.190112,0.620603,0.343539,1.35214,0.471959,3.43454
0.190112,0.625628,0.345332,1.35208,0.471908,3.41634
0.190112,0.630653,0.346792,1.35208,0.471899,3.40189
0.190112,0.635678,0.347903,1.35209,0.471899,3.39102
0.190112,0.640704,0.348661,1.35253,0.472022,3.38454
0.190112,0.645729,0.349064,1.35261,0.472079,3.38103
0.190112,0.650754,0.349122,1.35261,0.472079,3.38048
