time,x,rho,u,P,e
0.156357,-0.0125628,1,0.75,1,2.5
0.156357,-0.00753769,1,0.75,1,2.5
0.156357,-0.00251256,1,0.75,1,2.5
0.156357,0.00251256,1,0.75,1,2.5
0.156357,0.00753769,1,0.75,1,2.5
0.156357,0.0125628,1,0.75,1,2.5
0.156357,0.0175879,1,0.75,1,2.5
0.156357,0.0226131,1,0.75,1,2.5
0.156357,0.0276382,1,0.75,1,2.5
0.156357,0.0326633,1,0.75,1,2.5
0.156357,0.0376884,1,0.75,1,2.5
0.156357,0.0427136,1,0.75,1,2.5
0.156357,0.0477387,1,0.75,1,2.5
0.156357,0.0527638,1,0.75,1,2.5
0.156357,0.0577889,1,0.75,1,2.5
0.156357,0.0628141,1,0.75,1,2.5
0.156357,0.0678392,1,0.75,1,2.5
0.156357,0.0728643,1,0.75,1,2.5
0.156357,0.0778894,1,0.75,1,2.5
0.156357,0.0829146,1,0.75,1,2.5
0.156357,0.0879397,1,0.75,1,2.5
0.156357,0.0929648,1,0.75,1,2.5
0.156357,0.0979899,1,0.75,1,2.5
0.156357,0.103015,1,0.75,1,2.5
0.156357,0.10804,1,0.75,1,2.5
0.156357,0.113065,1,0.75,1,2.5
0.156357,0.11809,1,0.75,1,2.5
0.156357,0.123116,1,0.75,1,2.5
0.156357,0.128141,1,0.75,1,2.5
0.156357,0.133166,1,0.75,1,2.5
0.156357,0.138191,1,0.75,1,2.5
0.156357,0.143216,1,0.75,1,2.5
0.156357,0.148241,1,0.75,1,2.5
0.156357,0.153266,1,0.75,1,2.5
0.156357,0.158291,1,0.75,1,2.5
0.156357,0.163317,1,0.749999,1,2.5
0.156357,0.168342,1,0.749998,1,2.5
0.156357,0.173367,1,0.749994,1.00001,2.5
0.156357,0.178392,1,0.749994,1.00001,2.5
0.156357,0.183417,1,0.749994,1.00001,2.5
0.156357,0.188442,0.999998,0.749994,0.999994,2.49999
0.156357,0.193467,0.999999,0.750032,0.99999,2.49998
0.156357,0.198492,0.999875,0.750096,0.999886,2.50003
0.156357,0.203518,0.999858,0.750293,0.99959,2.49933
0.156357,0.208543,0.998991,0.750921,0.998968,2.49994
0.156357,0.213568,0.999012,0.752239,0.99742,2.49602
0.156357,0.218593,0.99454,0.754845,0.994159,2.49904
0.156357,0.223618,0.992291,0.759793,0.988429,2.49027
0.156357,0.228643,0.986129,0.767938,0.979142,2.48229
0.156357,0.233668,0.973443,0.779711,0.965389,2.47932
0.156357,0.238693,0.962066,0.795354,0.947312,2.46166
0.156357,0.243719,0.948531,0.814665,0.925925,2.44042
0.156357,0.248744,0.928491,0.836691,0.902117,2.42899
0.156357,0.253769,0.908135,0.860291,0.876638,2.41329
0.156357,0.258794,0.891416,0.884903,0.850525,2.38532
0.156357,0.263819,0.87348,0.910462,0.82473,2.36047
0.156357,0.268844,0.851736,0.9364,0.799635,2.34707
0.156357,0.273869,0.831544,0.962353,0.774598,2.32879
0.156357,0.278894,0.814547,0.988011,0.749854,2.30144
0.156357,0.28392,0.796606,1.01426,0.725707,2.2775
0.156357,0.288945,0.778362,1.03956,0.703807,2.26054
0.156357,0.29397,0.759142,1.06745,0.680265,2.24024
0.156357,0.298995,0.740097,1.09508,0.656883,2.21891
0.156357,0.30402,0.718356,1.1275,0.630236,2.19333
0.156357,0.309045,0.706993,1.14442,0.616626,2.18045
0.156357,0.31407,0.693061,1.16877,0.59735,2.15475
0.156357,0.319095,0.680161,1.19303,0.579314,2.12933
0.156357,0.324121,0.665201,1.21804,0.563282,2.11696
0.156357,0.329146,0.646882,1.24228,0.5472,2.11476
