time,x,rho,u,P,e
0.111217,-0.0125628,1,0.75,1,2.5
0.111217,-0.00753769,1,0.75,1,2.5
0.111217,-0.00251256,1,0.75,1,2.5
0.111217,0.00251256,1,0.75,1,2.5
0.111217,0.00753769,1,0.75,1,2.5
0.111217,0.0125628,1,0.75,1,2.5
0.111217,0.0175879,1,0.75,1,2.5
0.111217,0.0226131,1,0.75,1,2.5
0.111217,0.0276382,1,0.75,1,2.5
0.111217,0.0326633,1,0.75,1,2.5
0.111217,0.0376884,1,0.75,1,2.5
0.111217,0.0427136,1,0.75,1,2.5
0.111217,0.0477387,1,0.75,1,2.5
0.111217,0.0527638,1,0.75,1,2.5
0.111217,0.0577889,1,0.75,1,2.5
0.111217,0.0628141,1,0.75,1,2.5
0.111217,0.0678392,1,0.75,1,2.5
0.111217,0.0728643,1,0.75,1,2.5
0.111217,0.0778894,1,0.75,1,2.5
0.111217,0.0829146,1,0.75,1,2.5
0.111217,0.0879397,1,0.75,1,2.5
0.111217,0.0929648,1,0.75,1,2.5
0.111217,0.0979899,1,0.75,1,2.5
0.111217,0.103015,1,0.75,1,2.5
0.111217,0.10804,1,0.75,1,2.5
0.111217,0.113065,1,0.75,1,2.5
0.111217,0.11809,1,0.75,1,2.5
0.111217,0.123116,1,0.75,1,2.5
0.111217,0.128141,1,0.75,1,2.5
0.111217,0.133166,1,0.75,1,2.5
0.111217,0.138191,1,0.75,1,2.5
0.111217,0.143216,1,0.75,1,2.5
0.111217,0.148241,1,0.75,1,2.5
0.111217,0.153266,1,0.75,1,2.5
0.111217,0.158291,1,0.75,1,2.5
0.111217,0.163317,1,0.75,1,2.5
0.111217,0.168342,1,0.75,1,2.5
0.111217,0.173367,1,0.75,1,2.5
0.111217,0.178392,1,0.75,1,2.5
0.111217,0.183417,1,0.75,1,2.5
0.111217,0.188442,1,0.749999,1,2.5
0.111217,0.193467,1,0.749999,1.00001,2.5
0.111217,0.198492,1.00001,0.74999,1.00001,2.50001
0.111217,0.203518,1.00001,0.749984,1.00001,2.50001
0.111217,0.208543,1.00001,0.749983,1.00001,2.50001
0.111217,0.213568,1,0.749983,1.00001,2.50002
0.111217,0.218593,0.999997,0.75007,1.00001,2.50003
0.111217,0.223618,0.999927,0.750125,0.999759,2.49958
0.111217,0.228643,0.999185,0.750545,0.999153,2.49992
0.111217,0.233668,0.999209,0.752088,0.998023,2.49703
0.111217,0.238693,0.994317,0.754817,0.994279,2.4999
0.111217,0.243719,0.993977,0.760543,0.986741,2.4818
0.111217,0.248744,0.979381,0.771818,0.974899,2.48856
0.111217,0.253769,0.96765,0.788746,0.956171,2.47034
0.111217,0.258794,0.952116,0.810577,0.929773,2.44133
0.111217,0.263819,0.925539,0.83828,0.898576,2.42717
0.111217,0.268844,0.899614,0.871162,0.865873,2.40624
0.111217,0.273869,0.878032,0.906095,0.831441,2.36734
0.111217,0.278894,0.851395,0.940073,0.795538,2.33598
0.111217,0.28392,0.820039,0.975311,0.759164,2.31441
0.111217,0.288945,0.795155,1.01104,0.727569,2.2875
0.111217,0.29397,0.771731,1.05026,0.69703,2.25801
0.111217,0.298995,0.747194,1.09089,0.664584,2.2236
0.111217,0.30402,0.721617,1.1306,0.627934,2.17544
0.111217,0.309045,0.700329,1.15114,0.604148,2.15666
0.111217,0.31407,0.67215,1.18549,0.579398,2.15502
0.111217,0.319095,0.65662,1.22646,0.563106,2.14395
0.111217,0.324121,0.648874,1.26121,0.544371,2.09737
0.111217,0.329146,0.631846,1.27902,0.516228,2.04254
0.111217,0.334171,0.607432,1.29451,0.49227,2.02603
0.111217,0.339196,0.592754,1.32489,0.48492,2.0452
0.111217,0.344221,0.589297,1.35173,0.48323,2.05003
0.111217,0.349246,0.586016,1.35541,0.475499,2.02852
0.111217,0.354271,0.582604,1.35541,0.468109,2.00869
0.111217,0.359296,0.581542,1.35541,0.466406,2.00504
0.111217,0.364322,0.581518,1.35696,0.46634,2.00484
0.111217,0.369347,0.581585,1.35962,0.46634,2.00461
0.111217,0.374372,0.581585,1.35984,0.467562,2.00986
0.111217,0.379397,0.580456,1.35987,0.468075,2.01598
0.111217,0.384422,0.578127,1.35987,0.468196,2.02462
0.111217,0.389447,0.577988,1.35802,0.468196,2.02511
0.111217,0.394472,0.577988,1.35703,0.468153,2.02493
0.111217,0.399497,0.578102,1.35658,0.468123,2.0244
0.111217,0.404523,0.586015,1.35647,0.468123,1.99706
0.111217,0.409548,0.594473,1.35647,0.468675,1.97097
0.111217,0.414573,0.60145,1.35649,0.468966,1.94931
0.111217,0.419598,0.604387,1.35649,0.469215,1.94087
0.111217,0.424623,0.604812,1.35643,0.469436,1.94042
