time,x,rho,u,P,e
0.0262334,-0.0252525,5.99924,19.5975,460.894,192.063
0.0262334,-0.0151515,5.99924,19.5975,460.894,192.063
0.0262334,-0.00505051,5.99924,19.5975,460.894,192.063
0.0262334,0.00505051,5.99924,19.5975,460.894,192.063
0.0262334,0.0151515,5.99924,19.5975,460.894,192.063
0.0262334,0.0252525,5.99924,19.5975,460.894,192.063
0.0262334,0.0353535,5.99924,19.5975,460.894,192.063
0.0262334,0.0454545,5.99924,19.5975,460.894,192.063
0.0262334,0.0555556,5.99924,19.5975,460.894,192.063
0.0262334,0.0656566,5.99924,19.5975,460.894,192.063
0.0262334,0.0757576,5.99924,19.5975,460.894,192.063
0.0262334,0.0858586,5.99924,19.5975,460.894,192.063
0.0262334,0.0959596,5.99924,19.5975,460.894,192.063
0.0262334,0.106061,5.99924,19.5975,460.894,192.063
0.0262334,0.116162,5.99924,19.5975,460.894,192.063
0.0262334,0.126263,5.99924,19.5975,460.894,192.063
0.0262334,0.136364,5.99924,19.5975,460.894,192.063
0.0262334,0.146465,5.99924,19.5975,460.894,192.063
0.0262334,0.156566,5.99924,19.5975,460.894,192.063
0.0262334,0.166667,5.99924,19.5975,460.894,192.063
0.0262334,0.176768,5.99924,19.5975,460.894,192.063
0.0262334,0.186869,5.99924,19.5975,460.894,192.063
0.0262334,0.19697,5.99924,19.5975,460.894,192.063
0.0262334,0.207071,5.99924,19.5975,460.894,192.063
0.0262334,0.217172,5.99924,19.5975,460.894,192.063
0.0262334,0.227273,5.99924,19.5975,460.894,192.063
0.0262334,0.237374,5.99924,19.5975,460.894,192.063
0.0262334,0.247475,5.99924,19.5975,460.894,192.063
0.0262334,0.257576,5.99924,19.5975,460.894,192.063
0.0262334,0.267677,5.99924,19.5975,460.894,192.063
0.0262334,0.277778,5.99924,19.5975,460.894,192.063
0.0262334,0.287879,5.99924,19.5975,460.894,192.063
0.0262334,0.29798,5.99924,19.5975,460.894,192.063
0.0262334,0.308081,5.99924,19.5975,460.894,192.063
0.0262334,0.318182,5.99924,19.5975,460.894,192.063
0.0262334,0.328283,5.99924,19.5975,460.894,192.063
0.0262334,0.338384,5.99924,19.5975,460.894,192.063
0.0262334,0.348485,5.99924,19.5975,460.894,192.063
0.0262334,0.358586,5.99924,19.5975,460.894,192.063
0.0262334,0.368687,5.99924,19.5975,460.894,192.063
0.0262334,0.378788,5.99924,19.5975,460.894,192.063
0.0262334,0.388889,5.99924,19.5975,460.894,192.063
0.0262334,0.39899,5.99924,19.5975,460.894,192.063
0.0262334,0.409091,5.99924,19.5975,460.894,192.063
0.0262334,0.419192,6.0006,19.5951,461.04,192.081
0.0262334,0.429293,10.183,12.9235,1050.66,257.945
0.0262334,0.439394,14.1597,8.75373,1677.4,296.157
0.0262334,0.449495,14.1625,8.74539,1678.3,296.257
0.0262334,0.459596,14.1819,8.73842,1679.09,295.992
0.0262334,0.469697,14.2111,8.7327,1679.83,295.514
0.0262334,0.479798,14.2406,8.72817,1680.56,295.028
0.0262334,0.489899,14.2635,8.72484,1681.31,294.687
0.0262334,0.5,14.2783,8.72269,1682.13,294.525
0.0262334,0.510101,14.2896,8.7217,1683.03,294.45
0.0262334,0.520202,14.3071,8.72178,1684.02,294.263
0.0262334,0.530303,14.3445,8.72274,1685.07,293.678
0.0262334,0.540404,14.42,8.7243,1686.16,292.329
0.0262334,0.550505,14.5568,8.72609,1687.23,289.766
0.0262334,0.560606,14.7838,8.7277,1688.22,285.485
0.0262334,0.570707,15.1345,8.72874,1689.08,279.013
