time,x,rho,u,P,e
0.0105196,-0.0100402,0.999631,0.0138115,999.483,2499.63
0.0105196,-0.0060241,0.999631,0.0138115,999.483,2499.63
0.0105196,-0.00200803,0.999631,0.0138115,999.483,2499.63
0.0105196,0.00200803,0.999631,0.0138115,999.483,2499.63
0.0105196,0.0060241,0.999504,0.0185646,999.306,2499.5
0.0105196,0.0100402,0.99934,0.0247122,999.076,2499.34
0.0105196,0.0140562,0.99913,0.032578,998.782,2499.13
0.0105196,0.0180723,0.998864,0.0425341,998.41,2498.86
0.0105196,0.0220884,0.998531,0.0550011,997.944,2498.53
0.0105196,0.0261044,0.998118,0.0704454,997.367,2498.12
0.0105196,0.0301205,0.997613,0.0893756,996.661,2497.61
0.0105196,0.0341365,0.997001,0.112335,995.804,2497
0.0105196,0.0381526,0.996266,0.139892,994.777,2496.26
0.0105196,0.0421687,0.995394,0.172631,993.558,2495.39
0.0105196,0.0461847,0.994368,0.211139,992.126,2494.36
0.0105196,0.0502008,0.993175,0.255989,990.46,2493.17
0.0105196,0.0542169,0.991799,0.307733,988.541,2491.79
0.0105196,0.0582329,0.990229,0.366881,986.352,2490.21
0.0105196,0.062249,0.988452,0.433895,983.876,2488.43
0.0105196,0.0662651,0.986458,0.509175,981.101,2486.42
0.0105196,0.0702811,0.98424,0.593055,978.017,2484.19
0.0105196,0.0742972,0.981793,0.685792,974.617,2481.73
0.0105196,0.0783133,0.979112,0.78757,970.897,2479.02
0.0105196,0.0823293,0.976197,0.898496,966.856,2476.08
0.0105196,0.0863454,0.973048,1.0186,962.498,2472.89
0.0105196,0.0903614,0.969668,1.14785,957.826,2469.47
0.0105196,0.0943775,0.966061,1.28614,952.849,2465.81
0.0105196,0.0983936,0.962235,1.43331,947.576,2461.92
0.0105196,0.10241,0.958195,1.58915,942.02,2457.8
0.0105196,0.106426,0.953952,1.75343,936.193,2453.46
0.0105196,0.110442,0.949514,1.92585,930.111,2448.91
0.0105196,0.114458,0.944891,2.10611,923.788,2444.17
0.0105196,0.118474,0.940095,2.29389,917.241,2439.23
0.0105196,0.12249,0.935135,2.48884,910.486,2434.1
0.0105196,0.126506,0.930023,2.69062,903.539,2428.81
0.0105196,0.130522,0.924771,2.89888,896.417,2423.35
0.0105196,0.134538,0.919388,3.11328,889.134,2417.74
0.0105196,0.138554,0.913885,3.33349,881.708,2411.98
0.0105196,0.14257,0.908272,3.55917,874.152,2406.09
0.0105196,0.146586,0.902559,3.79001,866.481,2400.07
0.0105196,0.150602,0.896756,4.02569,858.708,2393.93
0.0105196,0.154618,0.890872,4.26593,850.847,2387.68
0.0105196,0.158635,0.884914,4.51043,842.91,2381.33
0.0105196,0.162651,0.878891,4.75895,834.907,2374.89
0.0105196,0.166667,0.87281,5.01122,826.851,2368.36
0.0105196,0.170683,0.866679,5.26701,818.75,2361.74
0.0105196,0.174699,0.860504,5.52609,810.614,2355.06
0.0105196,0.178715,0.854291,5.78826,802.452,2348.3
0.0105196,0.182731,0.848047,6.05331,794.272,2341.48
0.0105196,0.186747,0.841775,6.32106,786.082,2334.6
0.0105196,0.190763,0.835483,6.59133,777.888,2327.66
0.0105196,0.194779,0.829173,6.86395,769.697,2320.68
0.0105196,0.198795,0.822851,7.13879,761.514,2313.65
0.0105196,0.202811,0.816521,7.41568,753.346,2306.57
0.0105196,0.206827,0.810186,7.69449,745.197,2299.47
0.0105196,0.210843,0.80385,7.9751,737.073,2292.32
0.0105196,0.214859,0.797516,8.25738,728.976,2285.15
0.0105196,0.218876,0.791187,8.54122,720.912,2277.94
0.0105196,0.222892,0.784867,8.8265,712.885,2270.72
0.0105196,0.226908,0.778558,9.11313,704.896,2263.47
0.0105196,0.230924,0.772263,9.401,696.951,2256.2
0.0105196,0.23494,0.765983,9.69001,689.051,2248.91
0.0105196,0.238956,0.759722,9.98008,681.2,2241.61
