time,x,rho,u,P,e
0.0130079,-0.0252525,5.99924,19.5975,460.894,192.063
0.0130079,-0.0151515,5.99924,19.5975,460.894,192.063
0.0130079,-0.00505051,5.99924,19.5975,460.894,192.063
0.0130079,0.00505051,5.99924,19.5975,460.894,192.063
0.0130079,0.0151515,5.99924,19.5975,460.894,192.063
0.0130079,0.0252525,5.99924,19.5975,460.894,192.063
0.0130079,0.0353535,5.99924,19.5975,460.894,192.063
0.0130079,0.0454545,5.99924,19.5975,460.894,192.063
0.0130079,0.0555556,5.99924,19.5975,460.894,192.063
0.0130079,0.0656566,5.99924,19.5975,460.894,192.063
0.0130079,0.0757576,5.99924,19.5975,460.894,192.063
0.0130079,0.0858586,5.99924,19.5975,460.894,192.063
0.0130079,0.0959596,5.99924,19.5975,460.894,192.063
0.0130079,0.106061,5.99924,19.5975,460.894,192.063
0.0130079,0.116162,5.99924,19.5975,460.894,192.063
0.0130079,0.126263,5.99924,19.5975,460.894,192.063
0.0130079,0.136364,5.99924,19.5975,460.894,192.063
0.0130079,0.146465,5.99924,19.5975,460.894,192.063
0.0130079,0.156566,5.99924,19.5975,460.894,192.063
0.0130079,0.166667,5.99924,19.5975,460.894,192.063
0.0130079,0.176768,5.99924,19.5975,460.894,192.063
0.0130079,0.186869,5.99924,19.5975,460.894,192.063
0.0130079,0.19697,5.99924,19.5975,460.894,192.063
0.0130079,0.207071,5.99924,19.5975,460.894,192.063
0.0130079,0.217172,5.99924,19.5975,460.894,192.063
0.0130079,0.227273,5.99924,19.5975,460.894,192.063
0.0130079,0.237374,5.99924,19.5975,460.894,192.063
0.0130079,0.247475,5.99924,19.5975,460.894,192.063
0.0130079,0.257576,5.99924,19.5975,460.894,192.063
0.0130079,0.267677,5.99924,19.5975,460.894,192.063
0.0130079,0.277778,5.99924,19.5975,460.894,192.063
0.0130079,0.287879,5.99924,19.5975,460.894,192.063
0.0130079,0.29798,5.99924,19.5975,460.894,192.063
0.0130079,0.308081,5.99924,19.5975,460.894,192.063
0.0130079,0.318182,5.99924,19.5975,460.894,192.063
0.0130079,0.328283,5.99924,19.5975,460.894,192.063
0.0130079,0.338384,5.99924,19.5975,460.894,192.063
0.0130079,0.348485,5.99924,19.5975,460.894,192.063
0.0130079,0.358586,5.99924,19.5975,460.894,192.063
0.0130079,0.368687,5.99924,19.5975,460.894,192.063
0.0130079,0.378788,5.99924,19.5975,460.894,192.063
0.0130079,0.388889,5.99924,19.5975,460.894,192.063
0.0130079,0.39899,5.99924,19.5975,460.894,192.063
0.0130079,0.409091,6.01459,19.5709,462.552,192.262
0.0130079,0.419192,11.3695,11.5218,1232.78,271.073
0.0130079,0.429293,14.0935,8.82687,1663.11,295.014
0.0130079,0.439394,14.1648,8.8077,1666.98,294.211
0.0130079,0.449495,14.2572,8.79393,1670.27,292.883
0.0130079,0.459596,14.4022,8.78432,1673.25,290.449
0.0130079,0.469697,14.6736,8.77791,1676.02,285.549
0.0130079,0.479798,15.1793,8.77376,1678.63,276.467
0.0130079,0.489899,16.0305,8.77073,1681.02,262.159
0.0130079,0.5,17.2978,8.76691,1682.93,243.229
0.0130079,0.510101,18.9688,8.75806,1683.52,221.88
0.0130079,0.520202,20.922,8.73335,1680.23,200.773
0.0130079,0.530303,22.913,8.66554,1666.25,181.802
0.0130079,0.540404,24.5467,8.49121,1625.46,165.547
0.0130079,0.550505,25.2078,8.0699,1524.62,151.205
0.0130079,0.560606,23.9695,7.09666,1306.27,136.243
0.0130079,0.570707,19.757,4.92126,906.049,114.649
0.0130079,0.580808,12.7343,0.40306,373.554,73.3363
0.0130079,0.590909,6.5752,-5.50043,61.9046,23.5371
0.0130079,0.60101,5.99242,-6.19633,46.095,19.2305
0.0130079,0.611111,5.99242,-6.19633,46.095,19.2305
0.0130079,0.621212,5.99242,-6.19633,46.095,19.2305
0.0130079,0.631313,5.99242,-6.19633,46.095,19.2305
0.0130079,0.641414,5.99242,-6.19633,46.095,19.2305
0.0130079,0.651515,5.99242,-6.19633,46.095,19.2305
0.0130079,0.661616,5.99242,-6.19633,46.095,19.2305
0.0130079,0.671717,5.99242,-6.19633,46.095,19.2305
0.0130079,0.681818,5.99242,-6.19633,46.095,19.2305
0.0130079,0.691919,5.99242,-6.19633,46.095,19.2305
0.0130079,0.70202,5.99242,-6.19633,46.095,19.2305
0.0130079,0.712121,5.99242,-6.19633,46.095,19.2305
0.0130079,0.722222,5.99242,-6.19633,46.095,19.2305
0.0130079,0.732323,5.99242,-6.19633,46.095,19.2305
0.0130079,0.742424,5.99242,-6.19633,46.095,19.2305
0.0130079,0.752525,5.99242,-6.19633,46.095,19.2305
0.0130079,0.762626,5.99242,-6.19633,46.095,19.2305
0.0130079,0.772727,5.99242,-6.19633,46.095,19.2305
0.0130079,0.782828,5.99242,-6.19633,46.095,19.2305
0.0130079,0.792929,5.99242,-6.19633,46.095,19.2305
